,NORESTE,NORESTE,NORESTE,NORESTE,NORESTE,NORESTE,NORESTE,NORESTE,NORESTE,NORESTE,NORESTE,NORESTE,NORESTE,NORESTE,NORESTE
,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
,ppm,ppb,ppb,ppb,ppb,ug/m3,ug/m3,mmhg,mm/hr,%,ppb,KW/m2,DegC,km/hr,Deg
Date,,,,,,,,,,,,,,,
2017-04-27,0.4858333294590314,,,,34.875,102.82608695652173,,712.5500030517578,0.0,49.708333333333336,13.879166722297668,0.2542916658130707,27.417083263397217,10.733333339293798,
2017-04-28,0.6887499988079071,,,,43.75,110.875,,708.7416661580404,0.0,53.5,11.556521788887355,0.2681666634307476,30.351249774297077,7.358333299557368,
2017-04-29,0.7237499927481016,,,,44.458333333333336,129.45833333333334,,708.3583348592123,0.0,48.416666666666664,13.254166722297668,0.2472083310033971,30.897083202997845,7.4083333015441895,
2017-04-30,0.36958333601554233,,,,49.375,79.25,,718.0000025431315,0.0,33.041666666666664,13.665217358133066,0.2795833343019088,23.580833435058594,9.162500003973642,
2017-05-01,0.4517391311085742,,,,44.26086956521739,65.26086956521739,,718.4869570524796,0.0,46.95652173913044,11.613043536310611,0.2898260843332695,23.98782601563827,9.686956535214962,
2017-05-02,0.5162499956786633,,,,36.958333333333336,67.20833333333333,,716.3541641235352,0.0,53.333333333333336,12.99583343664805,0.2643333333544433,24.553333123524983,9.225000003973642,
2017-05-03,0.6599999964237213,,,,38.75,92.29166666666667,,714.0833282470703,0.0,66.41666666666667,13.608333388964335,0.25758333535244066,27.789583206176758,7.1958333949248,
2017-05-04,0.5004166625440121,,,,41.125,48.833333333333336,,720.9333343505859,0.0,49.875,11.016666690508524,0.23783333549120775,24.96333336830139,7.916666656732559,
2017-05-05,0.5316666687528292,,,,39.583333333333336,74.33333333333333,,720.6541620890299,0.0,45.958333333333336,15.479166547457377,0.2795000035936634,23.71583342552185,7.533333381017049,
2017-05-06,0.587499996026357,,,,37.083333333333336,67.54166666666667,,718.2666676839193,0.0,58.833333333333336,12.779166658719381,0.2747916642886897,24.08416684468587,9.4500000278155,
2017-05-07,0.5270833273728689,,,,35.791666666666664,44.916666666666664,,716.7874908447266,0.0,67.79166666666667,10.875,0.2054166691377759,23.535416682561237,10.370833337306976,
2017-05-08,0.5958333276212215,,,,24.565217391304348,46.333333333333336,,716.6217439070991,0.0,85.66666666666667,11.137500047683716,0.057083333493210375,21.434166431427002,9.762499968210856,
2017-05-09,0.6579166663189729,,,,23.708333333333332,57.666666666666664,,716.3541692097982,0.0,86.33333333333333,10.114999866485595,0.11383333233728384,23.139583349227905,9.162499964237213,
2017-05-10,0.7191666637857755,,,,29.583333333333332,84.91666666666667,,715.5749969482422,0.0,74.79166666666667,10.095833341280619,0.1498333337561538,26.114583333333332,9.145833313465118,
2017-05-11,0.6804166734218597,,,,29.666666666666668,73.125,,715.6750005086263,0.0,64.95833333333333,11.579166611035665,0.23049999858388523,27.40249999364217,7.8833333949248,
2017-05-12,0.7129166622956594,,,,29.75,71.66666666666667,,717.1916656494141,0.0,52.958333333333336,10.84166669845581,0.2088333356611353,29.111249844233196,6.9749999940395355,
2017-05-13,0.6766666695475578,,,,31.333333333333332,77.75,,716.8874994913737,0.0,66.08333333333333,14.054166754086813,0.23324999609030783,26.533750136693318,9.312500059604645,
2017-05-14,0.6166666696468989,,,,38.875,45.375,,716.4250005086263,0.0,60.583333333333336,12.608333388964335,0.2730833357927622,27.294166485468548,9.137499953309694,
2017-05-15,0.661739126495693,,,,28.73913043478261,59.19047619047619,,715.5304326596467,0.0,74.82608695652173,10.369999980926513,0.2030000022470789,26.92652179883874,10.547826103542162,
2017-05-16,0.6916666651765505,,,,25.375,70.45833333333333,,713.3333282470703,0.0,73.70833333333333,9.852631619102077,0.23945833237667102,28.3725000222524,11.775000035762787,
2017-05-17,0.7470833336313566,,,,26.5,79.04347826086956,,712.6750005086263,0.0,65.625,10.768181757493453,0.2310833333952663,29.602500120798748,9.295833304524422,73.66666666666667
2017-05-18,0.7724999984105428,,,,28.291666666666668,94.33333333333333,,712.5333353678385,0.0,74.375,10.420833349227905,0.19791666850990927,28.140000025431316,9.883333345254263,84.125
2017-05-19,0.7529166614015897,,,,27.958333333333332,79.25,,712.0041631062826,0.0,70.375,10.028571492149716,0.23849999927430568,28.855833371480305,11.254166742165884,101.25
2017-05-20,0.7979166656732559,,,,21.375,60.625,,714.4291687011719,0.0,80.375,10.15833322207133,0.09687500140474488,26.06291659673055,8.5499999721845,77.29166666666667
2017-05-21,0.8024999971191088,,,,18.75,52.5,,717.25,0.0,87.875,9.68095248086112,0.09208333331237857,24.92916663487752,8.999999980131784,115.91666666666667
2017-05-22,0.8062500009934107,,,,16.958333333333332,28.545454545454547,,717.8041712443033,0.0,90.41666666666667,9.640909151597457,0.07500000053065985,22.40000009536743,6.025000015894572,217.04166666666666
2017-05-23,0.840833326180776,,,,24.541666666666668,51.916666666666664,,715.9166666666666,0.0,81.75,10.04285717010498,0.18895833348991195,26.214583317438763,6.229166691501935,191.20833333333334
2017-05-24,0.7083333308498064,,,,40.083333333333336,36.0,,717.2750040690104,0.0,64.375,10.18636365370317,0.2495416692593911,23.822083393732708,9.366666674613953,203.75
2017-05-25,0.8287499969204267,,,,40.416666666666664,68.58333333333333,,713.8541666666666,0.0,68.125,11.700000007947287,0.2630833321357689,26.37000020345052,8.720833361148834,127.79166666666667
2017-05-26,0.9604166721304258,,,,31.208333333333332,80.58333333333333,,714.8291676839193,0.0,73.08333333333333,10.610526335866828,0.1708750013834409,29.016250212987263,6.241666694482167,79.41666666666667
2017-05-27,0.9329166660706202,,,,31.208333333333332,89.95833333333333,,715.7625071207682,0.0,69.91666666666667,9.991666674613953,0.22054166718832371,29.869166533152264,7.979166666666667,87.29166666666667
2017-05-28,0.8691666647791862,,,,36.34782608695652,82.0,,714.9791666666666,0.0,69.125,13.520833174387613,0.21891666474887947,29.87250010172526,8.704166690508524,106.91666666666667
2017-05-29,0.7869565279587455,,,,27.869565217391305,45.56521739130435,,719.0391314962636,0.0,80.73913043478261,12.590476172310966,0.1337391308852998,23.48434771662173,8.995652157327402,108.30434782608695
2017-05-30,0.7708333283662796,,,,26.958333333333332,46.625,,719.5208409627279,0.0,70.08333333333333,10.769565250562584,0.18429166843998246,25.78041672706604,9.12083331743876,92.625
2017-05-31,0.7966666693488756,,,,28.041666666666668,37.541666666666664,,718.8958358764648,0.0,69.0,11.00416668256124,0.23254167014480723,25.638333241144817,9.4874999721845,148.58333333333334
2017-06-01,0.8039130464844082,,,,19.869565217391305,45.869565217391305,,717.1521739130435,0.0,72.52173913043478,11.199999975121539,0.17595652125917538,26.91565215069315,8.973913037258646,84.17391304347827
2017-06-02,0.8245833317438761,,,,18.458333333333332,41.791666666666664,,716.4250005086263,0.0,79.91666666666667,11.058333237965902,0.1501666660575817,25.882083257039387,9.429166694482168,105.25
2017-06-03,0.8579166680574417,,,,20.208333333333332,38.666666666666664,,716.7291641235352,0.0,74.08333333333333,10.729999923706055,0.2088333353943502,26.320000012715656,8.399999986092249,121.95833333333333
2017-06-04,0.8645833308498064,,,,30.041666666666668,39.541666666666664,,715.9333368937174,0.0,64.20833333333333,13.733333468437195,0.237000002268663,27.83708341916402,5.387500027815501,146.16666666666666
2017-06-05,0.9436363604935732,,,,30.695652173913043,64.23809523809524,,714.0227272727273,0.0,51.26086956521739,11.260869461557139,0.19913043249297238,31.149999965320934,5.791304308435191,159.7826086956522
2017-06-06,0.8575000017881393,14.34999993443489,1.3000000044703484,15.362500011920929,35.291666666666664,53.083333333333336,,715.9041697184244,0.0,53.833333333333336,12.69166668256124,0.26408333259072,30.145000060399372,8.22916672627131,214.83333333333334
2017-06-07,0.8483333314458529,11.1217390557994,0.865217387676239,12.138888941870796,45.75,29.291666666666668,,718.4208348592123,0.0,44.5,10.559090917760676,0.264874998460679,30.3650000890096,6.608333299557368,196.29166666666666
2017-06-08,0.9433333352208138,10.617391378983207,1.286956530550252,11.795454545454545,48.25,55.833333333333336,,718.0458323160807,0.0,44.291666666666664,12.849999904632568,0.2599999970358719,29.613749742507935,7.987500001986821,97.45833333333333
2017-06-09,0.9391666601101557,22.675000071525574,1.4374999875823657,23.920833627382915,44.75,65.66666666666667,,715.9624989827474,0.0,48.75,13.204166769981384,0.22783333426438426,28.69041633605957,9.2374999721845,87.20833333333333
2017-06-10,0.9112500001986822,29.174999713897705,1.237500011920929,30.258333524068195,34.208333333333336,57.166666666666664,,715.6125005086263,0.0,62.291666666666664,12.587499936421713,0.25550000147874624,28.196666717529297,10.59166661898295,103.45833333333333
2017-06-11,0.9425000101327896,13.845833341280619,0.9958333422740301,14.641666611035665,30.583333333333332,41.5,,716.1333312988281,0.0,66.70833333333333,13.504166603088379,0.26200000068638474,28.412916660308838,10.183333277702332,98.70833333333333
2017-06-12,0.9604166621963183,17.045833388964336,1.1833333397905033,18.03333342075348,27.083333333333332,53.958333333333336,,716.1000035603842,0.0,67.79166666666667,13.166666547457377,0.26412500071940787,28.679582993189495,9.737499977151552,82.41666666666667
2017-06-13,0.9604166621963183,17.787500143051147,1.0583333373069763,18.637499928474426,26.47826086956522,69.375,,715.7416712443033,0.0,67.125,11.099999904632568,0.24166666945287338,29.137083212534588,12.895833293596903,103.04166666666667
2017-06-14,0.957499993344148,39.704166332880654,1.170833336810271,40.675000270207725,19.708333333333332,47.041666666666664,,716.654167175293,0.0,69.25,10.778260852979576,0.206916666701242,28.720416863759358,12.345833341280619,107.20833333333333
2017-06-15,0.953125,11.093750059604645,1.0874999985098839,11.981249928474426,23.5625,45.1875,,717.6874961853027,0.0,69.75,11.524999976158142,0.29424999874754576,27.541249990463257,9.975000068545341,87.1875
2017-06-16,1.0070000052452088,,,,30.818181818181817,65.0,,714.5799926757812,0.0,40.72727272727273,11.72727277062156,0.343818177532574,34.350999641418454,10.127272735942494,110.72727272727273
2017-06-17,1.0354166626930237,8.729166686534882,1.4791666666666667,10.0,27.0,79.875,,713.6083348592123,0.0,55.708333333333336,13.93749988079071,0.26029166668013204,31.46875007947286,8.616666654745737,84.45833333333333
2017-06-18,1.0020833313465118,4.558333317438762,1.2083333333333333,5.545833329359691,26.458333333333332,65.04166666666667,,713.3166656494141,0.0,59.041666666666664,13.637500087420145,0.2601249992342976,31.015833139419556,10.674999862909317,82.875
2017-06-19,0.9691666662693024,5.729999947547912,1.085000005364418,6.629999995231628,23.869565217391305,51.708333333333336,,716.3583272298177,0.0,62.958333333333336,13.84166673819224,0.2457083331537433,29.765833298365276,9.629166742165884,82.33333333333333
2017-06-20,0.9700000012914339,5.205555518468221,1.2499999933772616,6.222222222222222,23.041666666666668,38.041666666666664,,717.8541666666666,0.0,54.666666666666664,12.345833341280619,0.24312500154580144,30.77333354949951,7.670833349227905,79.33333333333333
2017-06-21,1.0008333250880241,4.976470610674689,1.56470589427387,6.305882341721478,31.958333333333332,49.333333333333336,,715.2166697184244,0.0,45.958333333333336,11.613043453382408,0.25808333221357316,32.548333168029785,6.800000011920929,118.95833333333333
2017-06-22,1.1173333366711935,4.733333349227905,2.075000007947286,6.59166665871938,33.93333333333333,57.266666666666666,,713.3933390299479,0.0,45.6,11.839999961853028,0.26560000217674923,31.96133321126302,4.8999999841054285,157.33333333333334
2017-06-23,1.065999984741211,4.366666698455811,1.4800000031789144,5.626666673024496,41.86666666666667,98.13333333333334,,713.7800008138021,0.0,39.86666666666667,16.73333320617676,0.3853999991901219,35.29533348083496,11.98000005086263,83.46666666666667
2017-06-24,1.100000003973643,4.520833303531011,1.1583333487312,5.512499988079071,23.958333333333332,61.291666666666664,,718.4500045776367,0.0,71.04166666666667,11.28333338101705,0.214541664502273,28.28749990463257,11.445833404858908,86.75
2017-06-25,1.1037500003973644,4.882608703944994,1.3434782650159753,6.0347826377205225,26.583333333333332,26.208333333333332,,721.4541625976562,0.0,66.5,12.650000095367432,0.2477916642819764,27.058333317438763,8.279166708389917,122.08333333333333
2017-06-26,1.1095833430687587,5.052173925482708,1.373913049697876,6.218181783502752,23.416666666666668,25.708333333333332,,720.2458368937174,0.0,71.625,11.295833349227905,0.21899999988090713,27.37166666984558,7.970833400885264,90.70833333333333
2017-06-27,1.2020833442608516,4.429166674613953,1.6874999900658925,5.959090904756025,22.416666666666668,29.375,,718.2625020345052,0.0,76.58333333333333,10.869565217391305,0.17591666643662998,26.823750098546345,6.533333361148834,161.58333333333334
2017-06-28,1.230416680375735,4.123809553328014,1.704761891137986,5.680952367328462,31.291666666666668,53.95652173913044,,716.8791631062826,0.0,71.66666666666667,20.40416677792867,0.22329166614993787,27.74958324432373,7.200000002980232,138.45833333333334
2017-06-29,1.249583328763644,4.014285751751491,1.800000011920929,5.635714326586042,32.73913043478261,55.333333333333336,,715.8166656494141,0.0,66.54166666666667,18.96666673819224,0.2573333306936547,29.3791667620341,7.695833345254262,99.20833333333333
2017-06-30,1.2166666686534882,4.020833313465118,1.3041666597127914,5.179166654745738,24.833333333333332,57.708333333333336,,716.5083312988281,0.0,68.625,11.516666690508524,0.23895833204733208,29.421250025431316,11.608333309491476,98.0
2017-07-01,1.2208695722662883,3.9368420651084497,1.3105263270829852,5.1052631327980444,21.47826086956522,70.52173913043478,,718.5913032863451,0.0,66.69565217391305,11.063636432994496,0.2498260840834321,29.370869512143344,11.92608698554661,99.56521739130434
2017-07-02,1.2041666855414708,3.812500014901161,1.338461527457604,4.992307662963867,21.583333333333332,49.208333333333336,,720.5000050862631,0.0,64.83333333333333,11.865217374718707,0.25037500252074096,28.84416691462199,11.179166714350382,104.125
2017-07-03,1.237500011920929,3.8136363571340386,1.459090915593234,5.068181839856234,24.041666666666668,49.5,,719.0000050862631,0.0,62.208333333333336,15.256521639616594,0.26212500103671726,29.69624988238017,10.020833353201548,88.0
2017-07-04,1.2474999974171321,4.0956521345221475,1.5652173964873604,5.456521739130435,24.875,58.583333333333336,,718.0458348592123,0.0,60.333333333333336,16.304166515668232,0.25125000213544507,29.97166657447815,10.304166714350382,96.75
2017-07-05,1.2399999896685283,3.7476190612429665,1.404761899085272,4.9714285759698775,22.25,71.625,,719.3125,0.0,62.208333333333336,15.716666579246521,0.23766666740023842,29.28125,11.316666632890701,80.75
2017-07-06,1.246249998609225,3.5863636190241035,1.3636363717642697,4.7999999739907,18.041666666666668,54.791666666666664,,720.3791656494141,0.0,64.375,18.74999988079071,0.21125000113776574,28.38416663805644,11.150000035762787,88.20833333333333
2017-07-07,1.3104166587193806,3.6083333492279053,1.5958333313465118,5.024999976158142,17.416666666666668,56.375,,721.2666651407877,0.0,75.375,13.737500071525574,0.18804166873451322,25.94541660944621,10.345833420753479,89.125
2017-07-08,1.3116666624943416,3.5444444285498724,1.5333333412806194,4.922222269905938,18.25,32.458333333333336,,721.5749994913737,0.0,78.5,11.587500015894571,0.18012500133287782,24.044166564941406,9.183333357175192,87.5
2017-07-09,1.301666647195816,3.4391304306361987,1.4304347971211309,4.731818177483299,18.391304347826086,31.666666666666668,,720.5708236694336,0.0,72.29166666666667,11.954545454545455,0.17783333188466108,24.962083339691162,10.091666648785273,75.70833333333333
2017-07-10,1.292499989271164,3.6708333492279053,1.4916666795810063,5.020833333333333,21.0,28.708333333333332,,719.091667175293,0.0,68.25,10.678260886150857,0.2317083308395619,26.172916491826374,11.300000061591467,91.125
2017-07-11,1.3472727374597029,3.655555566151937,1.711111115084754,5.194444391462538,14.772727272727273,37.13636363636363,,718.5545515580611,0.0,80.22727272727273,11.304545445875688,0.1274999998065389,24.703636256131258,9.595454562794078,93.77272727272727
2017-07-12,1.385833332935969,3.720833351214727,1.6416666582226753,5.141666680574417,14.916666666666666,41.25,,719.3374989827474,0.0,82.875,11.15416661898295,0.11070833306681986,24.17833336194356,8.37500003973643,89.75
2017-07-13,1.491666664679845,4.149999996026357,1.7916666592160861,5.779166618982951,13.416666666666666,40.333333333333336,,720.3458353678385,0.0,79.95833333333333,10.583333373069763,0.09362500036271133,25.771666606267292,7.908333321412404,123.70833333333333
2017-07-14,1.3849999904632568,3.70416667064031,1.4541666532556217,5.012499988079071,18.0,50.541666666666664,,720.7750015258789,0.0,68.58333333333333,11.036363645033402,0.2376249991163301,28.227083047231037,9.995833357175192,94.79166666666667
2017-07-15,1.438333327571551,3.7952380861554826,1.666666669504983,5.280952340080624,21.5,47.583333333333336,,720.3166656494141,0.0,61.833333333333336,11.75000003973643,0.2366666677989997,29.673333406448364,8.591666688521704,104.0
2017-07-16,1.4754166702429454,3.940909071402116,1.9227272813970393,5.6499999869953506,16.958333333333332,30.208333333333332,,718.658332824707,0.0,70.375,10.84583330154419,0.15216666605556384,27.19624988238017,5.949999983112018,147.375
2017-07-17,1.4770833204189937,4.183333337306976,2.1458333333333335,6.087499996026357,23.541666666666668,32.916666666666664,,717.7666651407877,0.0,68.75,11.370833357175192,0.19895833239813024,27.559583346048992,6.0166666607062025,149.69565217391303
2017-07-18,1.4316666473944981,4.660869546558546,1.5956521759862485,6.060869610827902,23.875,44.791666666666664,,718.9166641235352,0.0,68.66666666666667,11.316666523615519,0.24454166801297106,28.129166841506958,8.91250009338061,100.125
2017-07-19,1.4166666716337204,4.0200000166893,1.420000010728836,5.194444444444445,20.565217391304348,43.708333333333336,,720.8166707356771,0.0,66.58333333333333,11.262500007947287,0.23679166503522234,28.22791663805644,11.175000071525574,97.04166666666667
2017-07-20,1.4562500069538753,4.037500003973643,1.399999996026357,5.258333345254262,23.166666666666668,38.78260869565217,,720.4250030517578,0.0,62.5,10.62500003973643,0.25629166698975797,29.07124988238017,10.383333345254263,103.0
2017-07-21,1.4999999850988388,4.033333331346512,1.662500003973643,5.491666714350383,24.041666666666668,49.041666666666664,,718.6750055948893,0.0,60.666666666666664,11.239130351854408,0.2663750029896619,30.24416708946228,9.920833309491476,88.54166666666667
2017-07-22,1.5137499968210857,4.0478260620780615,1.6347826045492422,5.478260848833167,23.291666666666668,50.0,,717.4625015258789,0.0,61.291666666666664,11.904347751451576,0.266541668427332,30.249583562215168,9.454166620969772,97.875
2017-07-23,1.4770833452542622,3.670833319425583,1.3958333283662796,4.895833333333333,26.791666666666668,55.25,,716.7958323160807,0.0,57.0,12.270833333333334,0.26066666482559714,30.12791673342387,9.208333293596903,82.83333333333333
2017-07-24,1.5083333204189937,3.589999997615814,1.4350000083446504,4.857894721784089,26.708333333333332,85.5,,717.6041717529297,0.0,59.083333333333336,11.983333309491476,0.2635416695654082,30.05583318074544,10.437500019868216,91.79166666666667
2017-07-25,1.512500007947286,3.6043478405993916,1.2782608788946401,4.7434782359911045,23.958333333333332,55.95652173913044,,719.5249989827474,0.0,62.916666666666664,10.595238049825033,0.25400000328469713,29.182083288828533,12.84583338101705,94.08333333333333
2017-07-26,1.524999996026357,3.958333353201548,1.4916666746139526,5.270833293596904,24.125,39.291666666666664,,719.904167175293,0.0,58.791666666666664,10.866666714350382,0.2734999991128764,28.69666663805644,11.908333232005438,85.83333333333333
2017-07-27,1.5691666801770527,4.954166650772095,1.5458333268761635,6.291666666666667,21.0,45.166666666666664,,719.0458348592123,0.0,60.583333333333336,10.824999904632568,0.22958333392549926,28.677499691645306,10.345833321412405,98.83333333333333
2017-07-28,1.6174999972184498,4.2249999940395355,1.7041666607062023,5.741666654745738,22.916666666666668,52.666666666666664,,717.4291687011719,0.0,58.708333333333336,11.313043469968049,0.26666666737583,30.389583667119343,8.870833377043406,83.0
2017-07-29,1.6216666648785274,4.852173929629118,1.6565217298010122,6.322727290066806,23.541666666666668,61.875,,717.1291681925455,0.0,53.208333333333336,12.054166714350382,0.2737499962046665,31.244166771570843,8.72500009338061,109.08333333333333
2017-07-30,1.5949999938408534,4.426086902618408,1.6260869658511619,5.850000034679066,24.708333333333332,50.333333333333336,,717.966667175293,0.0,49.708333333333336,12.679166634877523,0.2781666637165472,32.077499787012734,7.9083333512147265,116.75
2017-07-31,1.6404166618982952,4.304347846819007,1.8826086883959563,6.004347739012345,24.416666666666668,66.875,,718.5041656494141,0.0,51.708333333333336,12.916666666666666,0.2508750030538067,31.681249777475994,8.512499998013178,76.29166666666667
2017-08-01,1.618260875992153,,,,24.217391304347824,51.91304347826087,,718.4652152683424,0.0,55.69565217391305,12.713043544603432,0.250173912176093,30.828260670537535,8.504347863404647,82.43478260869566
2017-08-02,1.6437499970197678,,,,28.375,42.666666666666664,,718.5083414713541,0.0,55.458333333333336,12.113043453382408,0.2468333350601218,31.399166345596313,7.945833295583725,94.45833333333333
2017-08-03,1.730416680375735,,,,26.416666666666668,45.625,,719.9291661580404,0.0,71.04166666666667,10.65833330154419,0.1787916678780069,28.492083231608074,7.754166692495346,117.75
2017-08-04,1.8983333259820938,,,,19.25,50.208333333333336,,720.0583343505859,0.0,78.70833333333333,10.829166611035665,0.10762500025157351,26.93666656812032,5.629166742165883,125.56521739130434
2017-08-05,1.8591666668653488,,,,28.333333333333332,46.708333333333336,,718.1041666666666,0.0,68.16666666666667,11.441666642824808,0.2223333353176713,29.857083082199097,7.008333325386047,76.29166666666667
2017-08-06,1.8104166636864345,,,,25.458333333333332,52.541666666666664,,715.9249979654948,0.0,64.33333333333333,11.68750003973643,0.21087499919425076,29.91124979654948,6.34166665871938,96.33333333333333
2017-08-07,1.2316666655242443,,,,20.416666666666668,57.5,,716.5583368937174,0.0,74.08333333333333,11.350000023841858,0.15512500063050538,27.77833366394043,6.612500036756198,126.29166666666667
2017-08-08,0.4924999972184499,,,,28.916666666666668,38.041666666666664,,718.8541666666666,0.0,73.20833333333333,10.6260870228643,0.17845833409713427,27.21333344777425,4.729166696468989,128.125
2017-08-09,0.43521739218545996,,,,19.695652173913043,56.869565217391305,,719.4086993673574,0.0,66.47826086956522,10.913636250929398,0.20852174018205993,29.29434801184613,7.83913050527158,74.68181818181819
2017-08-10,0.42249999816219014,,,,17.875,33.416666666666664,,720.7708384195963,0.0,73.54166666666667,10.878260819808297,0.21520833445053236,27.038750012715656,11.829166730244955,93.54166666666667
2017-08-11,0.4649999998509884,,,,15.090909090909092,37.458333333333336,,720.2624944051107,0.0,70.45833333333333,10.995651991471,0.2578333334531635,27.940833409627277,10.683333218097687,92.33333333333333
2017-08-12,0.48666666199763614,,,,21.5,34.625,,718.370839436849,0.0,64.04166666666667,12.245454528115012,0.2641666669708987,29.783333381017048,9.916666686534882,90.45833333333333
2017-08-13,0.4704166625936826,,,,26.375,44.75,,716.6291707356771,0.0,60.541666666666664,13.454166690508524,0.2708333331781129,30.034166653951008,8.72083338101705,80.41666666666667
2017-08-14,0.5024999926487604,,,,29.52173913043478,64.58333333333333,,715.0083338419596,0.007083333407839139,62.625,12.872727264057506,0.24520833289231328,30.073333422342937,8.829166690508524,82.5
2017-08-15,0.5074999965727329,,,,29.375,57.875,,715.1958338419596,0.0,62.916666666666664,11.965217383011527,0.24583333268916854,29.84458351135254,9.479166626930237,88.5
2017-08-16,0.5345833326379458,,,,30.625,49.25,,716.9333343505859,0.0,64.08333333333333,11.97391306835672,0.23212499815660217,30.28250002861023,10.287499964237213,95.70833333333333
2017-08-17,0.5320833300550779,,,,27.869565217391305,53.416666666666664,,718.2749989827474,0.0,63.166666666666664,12.93478256723155,0.24908333038911223,30.271250247955322,9.945833424727121,87.79166666666667
2017-08-18,0.5912500023841858,,,,25.166666666666668,54.958333333333336,,718.9458262125651,0.0,63.958333333333336,13.25000003973643,0.2493333334956939,29.81166664759318,8.6875,87.70833333333333
2017-08-19,0.5695833340287209,,,,20.875,47.291666666666664,,718.712506612142,0.0,63.208333333333336,12.241666674613953,0.24462499876972288,29.640000025431316,10.066666583220163,83.54166666666667
2017-08-20,0.5358333302040895,3.712500015894572,,5.170833309491475,20.625,36.333333333333336,,718.4208374023438,0.0,61.916666666666664,13.579166769981384,0.2534583338613932,29.52833318710327,11.241666734218597,88.04166666666667
2017-08-21,0.5450000017881393,,,,19.083333333333332,34.75,,719.9875005086263,0.0,65.29166666666667,13.62499992052714,0.21954166691284627,28.93916670481364,11.083333313465118,94.45833333333333
2017-08-22,0.6033333304027716,,,,21.083333333333332,35.708333333333336,,720.1375071207682,0.0,67.79166666666667,11.616666634877523,0.2199166645295918,28.59208337465922,8.612499952316284,92.5
2017-08-23,0.5970833376049995,,,,24.083333333333332,51.333333333333336,,718.3666661580404,0.0,58.375,11.873913101528002,0.2656666641899695,29.68333347638448,7.491666654745738,98.70833333333333
2017-08-24,0.6304166639844576,,,,27.0,37.458333333333336,,716.095832824707,0.0,60.041666666666664,11.791304298069166,0.21866666967980564,29.209583202997845,6.9000000059604645,111.1304347826087
2017-08-25,0.6224999949336052,,,,26.666666666666668,29.083333333333332,,715.3041610717773,0.0,59.958333333333336,11.329166571299234,0.21687500124486783,29.427500009536743,7.608333309491475,214.65217391304347
2017-08-26,0.6545833349227905,,,,27.125,41.65217391304348,,716.5374984741211,0.0,54.041666666666664,10.895652273426885,0.22995833210491887,30.760416587193806,6.504166642824809,194.29166666666666
2017-08-27,0.5983333364129066,,,,27.541666666666668,28.708333333333332,,716.6249974568685,0.0,51.208333333333336,10.791304215140965,0.251624998015662,30.487499952316284,9.39583346247673,271.9166666666667
2017-08-28,0.6370833367109299,,,,26.625,33.541666666666664,,717.2166697184244,0.0,50.458333333333336,11.195833365122477,0.15308333522019288,29.18999981880188,8.933333277702332,316.375
2017-08-29,0.6783333371082941,,,,34.833333333333336,44.916666666666664,,717.6124928792318,0.0,42.041666666666664,11.209523791358585,0.2462499987644454,29.644999583562214,6.437500019868215,272.4583333333333
2017-08-30,0.7387499983112017,,,,39.333333333333336,44.541666666666664,,717.9375025431315,0.0,39.291666666666664,11.8125,0.23987500198806325,30.25791645050049,4.97916663189729,210.75
2017-08-31,0.7383333419760069,,,,36.875,51.166666666666664,,718.2041651407877,0.0,48.583333333333336,13.36521749911101,0.2292083348147571,30.59041651089986,6.637500037749608,84.16666666666667
2017-09-01,0.7473913094271785,4.239130434782608,3.008695654247118,7.073913014453391,26.217391304347824,54.17391304347826,,719.0391288425611,0.0,59.47826086956522,14.165217358133066,0.19495652186805787,28.719999893851902,9.008695643881094,85.26086956521739
2017-09-02,0.7116666709383329,4.025000015894572,2.7250000139077506,6.545833309491475,23.583333333333332,42.083333333333336,,720.0500005086263,0.0,59.166666666666664,13.208333333333334,0.24087500028933087,28.702916463216145,9.087500015894571,87.91666666666667
2017-09-03,0.6683333391944567,3.7333333094914756,1.8708333323399227,5.416666666666667,25.958333333333332,32.130434782608695,,720.5833384195963,0.024166665971279144,65.875,11.479166706403097,0.1827500017437463,28.083333333333332,9.695833345254263,92.58333333333333
2017-09-04,0.774999996026357,3.745833377043406,3.124999980131785,6.604166666666667,18.208333333333332,28.26086956521739,,720.1208368937174,0.0012499999720603228,78.95833333333333,10.690476054237003,0.14720833303484446,24.8766667842865,6.562499970197678,93.3913043478261
2017-09-05,0.8429166699449221,4.066666682561238,3.9250000019868216,7.716666559378306,18.958333333333332,39.458333333333336,,720.2750015258789,0.019166666781529784,81.33333333333333,12.866666674613953,0.09774999929747234,23.860000054041546,4.424999972184499,197.79166666666666
2017-09-06,0.9449999978144964,5.6624999940395355,4.308333322405815,9.683333257834116,23.333333333333332,33.63636363636363,,720.9500020345052,0.0020833332867672047,73.45833333333333,10.51304344508959,0.14483333522609124,24.611666838328045,5.387499988079071,220.5
2017-09-07,0.937083326280117,3.7857142857142856,4.304761875243414,7.800000054495675,36.75,49.391304347826086,,721.8000030517578,0.006666666595265269,77.625,10.65416661898295,0.13016666927918172,23.957916736602783,4.845833361148834,112.79166666666667
2017-09-08,0.9204166730244955,4.825000017881393,4.016666640837987,8.59583326180776,37.875,66.66666666666667,,721.2416661580404,0.0,56.75,12.070833365122477,0.2638333342426146,24.68374991416931,7.583333363135655,91.625
