,NOROESTE2,NOROESTE2,NOROESTE2,NOROESTE2,NOROESTE2,NOROESTE2,NOROESTE2,NOROESTE2,NOROESTE2,NOROESTE2,NOROESTE2,NOROESTE2,NOROESTE2,NOROESTE2,NOROESTE2
,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
,ppm,ppb,ppb,ppb,ppb,ug/m3,ug/m3,mmhg,mm/hr,%,ppb,KW/m2,DegC,km/hr,Deg
Date,,,,,,,,,,,,,,,
2016-07-12,,,,,32.458333333333336,128.29166666666666,,699.3125050862631,0.0,54.75,,0.2707083340840957,28.826249917348225,14.237499932448069,
2016-07-13,,,,,35.375,102.33333333333333,,700.6666692097982,0.0,47.583333333333336,,0.27375000303436536,29.93791659673055,12.83333350221316,
2016-07-14,,,,,37.75,91.29166666666667,,700.466677347819,0.0,46.916666666666664,,0.27320833115663845,30.677916526794434,12.737499992052713,
2016-07-15,,,,,32.833333333333336,147.0,,699.9791742960612,0.0,43.416666666666664,,0.2722499973606318,30.235416571299236,13.825000127156576,
2016-07-16,,,,,28.916666666666668,183.23809523809524,,700.2124938964844,0.0,51.125,,0.2764583314419724,29.25458335876465,16.670833150545757,
2016-07-17,,,,,30.166666666666668,62.416666666666664,,701.341672261556,0.0,51.75,,0.2170833305378134,29.282500108083088,15.024999936421713,
2016-07-18,,,,,31.375,96.08333333333333,,702.6958389282227,0.0,51.583333333333336,,0.23200000450015068,28.940416653951008,15.05833331743876,
2016-07-19,,,,,26.625,91.0,,703.5833384195963,0.0,57.833333333333336,,0.27033333347935695,27.582083225250244,16.06666672229767,
2016-07-20,,,,,28.041666666666668,44.458333333333336,,704.0083363850912,0.0,58.541666666666664,,0.2660000025449942,27.243333339691162,17.066666563351948,
2016-07-21,,,,,26.25,60.25,,703.7583389282227,0.0,57.583333333333336,,0.22754166655552885,26.955416520436604,13.812499860922495,
2016-07-22,,,,,28.791666666666668,50.75,,702.5500005086263,0.0,53.416666666666664,,0.28454166705099243,27.87333329518636,13.070833394924799,
2016-07-23,,,,,30.625,60.458333333333336,,700.1583353678385,0.0,50.791666666666664,,0.27904166708079475,29.693749984105427,12.408333321412405,
2016-07-24,,,,,27.708333333333332,50.375,,699.1125055948893,0.0,49.791666666666664,,0.28241666965186596,30.357500076293945,12.354166795810064,
2016-07-25,,,,,29.375,62.166666666666664,,699.3374989827474,0.0,53.208333333333336,,0.26733333345813054,29.864583253860474,12.6375000278155,
2016-07-26,,,,,27.166666666666668,79.95833333333333,,699.1749954223633,0.0,56.458333333333336,,0.22450000032161674,28.641249974568684,11.325000047683716,
2016-07-27,,,,,19.916666666666668,51.958333333333336,,700.2625020345052,0.0,73.79166666666667,,0.05608333363003718,24.382916688919067,8.16666672627131,
2016-07-28,,,,,25.5,61.083333333333336,,700.3791681925455,0.0,65.625,,0.1622500013957809,26.008750041325886,8.783333390951157,
2016-07-29,,,,,28.25,49.75,,700.7000071207682,0.0,63.833333333333336,,0.21708333534479607,26.428333202997845,11.587499936421713,
2016-07-30,,,,,25.833333333333332,58.958333333333336,,700.7583338419596,0.0,58.833333333333336,,0.23370833830267657,27.830833355585735,13.141666650772095,
2016-07-31,,,,,30.958333333333332,52.916666666666664,,700.3999989827474,0.0,53.666666666666664,,0.27441666382947005,28.24333318074544,14.229166746139526,
2016-08-01,,,,,30.5,99.625,,701.0416692097982,0.0,50.583333333333336,,0.2738333305654426,29.13166658083598,14.554166754086813,
2016-08-02,,,,,27.583333333333332,89.65217391304348,,701.8999938964844,0.0,51.208333333333336,,0.2774583362042904,29.290000200271606,15.479166517655054,
2016-08-03,,,,,30.08695652173913,69.83333333333333,,701.2499974568685,0.0,50.875,,0.2731666656521459,29.59499986966451,12.758333166440329,
2016-08-04,,,,,27.041666666666668,64.45833333333333,,699.7958348592123,0.0,53.5,,0.2721250012109522,29.565833409627277,14.629166702429453,
2016-08-05,,,,,24.625,72.16666666666667,,699.6708348592123,0.0,53.291666666666664,,0.25962500072394806,29.32124988238017,16.170833349227905,
2016-08-06,,,,,24.291666666666668,83.54166666666667,,699.8875045776367,0.0,58.041666666666664,,0.2512083310381665,28.31083345413208,16.904166618982952,
2016-08-07,,,,,26.083333333333332,42.0,,699.4166692097982,0.0,58.166666666666664,,0.22004166771754777,28.5945831934611,15.31249996026357,
2016-08-08,0.23100000023841857,,,,32.458333333333336,57.21739130434783,,698.3791758219401,0.0,55.291666666666664,,0.2583749997575069,29.989999771118164,14.154166638851166,
2016-08-09,0.25208333507180214,,,,41.875,70.58333333333333,,698.6791712443033,0.0,58.041666666666664,,0.2624583386350423,29.859166860580444,14.583333512147268,
2016-08-10,0.2779166692246993,,,,49.36363636363637,88.20833333333333,,699.9749984741211,0.0,62.333333333333336,,0.1972916685869374,29.21416664123535,13.220833420753479,
2016-08-11,0.2550000014404456,,,,42.59090909090909,72.29166666666667,,699.7875010172526,0.0,53.208333333333336,,0.2517083330555276,30.980416536331177,11.212499936421713,
2016-08-12,0.2895833297322194,,,,36.791666666666664,82.875,,697.9999949137369,0.0,43.833333333333336,,0.22195833335960438,31.701666752497356,9.895833402872086,
2016-08-13,0.27041666582226753,,,,31.666666666666668,92.20833333333333,,698.2708384195963,0.0,54.208333333333336,,0.1891666693603232,28.96625010172526,9.287499994039536,
2016-08-14,0.2962500012169282,,,,34.166666666666664,52.458333333333336,,699.3458379109701,0.0,68.29166666666667,,0.09004166733454137,26.18958314259847,9.333333293596903,
2016-08-15,0.37833333263794583,,,,30.041666666666668,22.375,,700.9791717529297,0.0,80.04166666666667,,0.08887500151467975,23.490000009536743,6.0875000059604645,
2016-08-16,0.33666666679912144,,,,33.916666666666664,48.833333333333336,,701.4791717529297,0.0,71.5,,0.23283333160118977,25.545833587646484,9.854166716337204,
2016-08-17,,,,,22.875,28.0,,701.9375050862631,0.0,70.375,,0.13541666874759054,25.148333311080933,11.999999900658926,
2016-08-18,,,,,23.916666666666668,43.541666666666664,,701.1083348592123,0.0,68.70833333333333,,0.12395833325960363,25.667083263397217,9.658333321412405,
2016-08-19,,,,,40.958333333333336,50.333333333333336,,699.2000045776367,0.0,64.58333333333333,,0.22058333189731152,27.413333257039387,11.229166766007742,
2016-08-20,,,,,26.666666666666668,68.875,,698.091672261556,0.0,60.875,,0.15670833175924295,27.84750008583069,8.587499936421713,
2016-08-21,,,,,30.166666666666668,21.73913043478261,,700.2916692097982,0.0,77.875,,0.08204166710978218,23.472499926884968,6.000000009934108,
2016-08-22,,,,,28.333333333333332,41.791666666666664,,701.7958374023438,0.0,64.0,,0.21904166453168727,25.444999933242798,9.562499910593033,
2016-08-23,,,,,22.46153846153846,49.0,,703.7538405198318,0.0,70.15384615384616,,0.24630769886649573,23.626923194298378,7.192307820686927,
2016-08-24,,,,,,,,,,,,,,,
2016-08-25,0.6115384583289807,,,,34.84615384615385,84.18181818181819,,700.53076171875,0.0,47.69230769230769,,0.3348461559955747,29.627692149235653,15.938461523789625,
2016-08-26,0.5874999972681204,,,,21.083333333333332,62.833333333333336,,700.7041702270508,0.0,57.75,,0.25399999840010423,27.421666622161865,12.737499942382177,
2016-08-27,0.5750000017384688,,,,19.083333333333332,50.958333333333336,,700.3499984741211,0.0,58.458333333333336,,0.19862499956798274,27.545416514078777,11.362499982118607,
2016-08-28,0.5387499978144964,,,,19.25,42.0,,700.6791610717773,0.0,59.75,,0.21316666652273852,26.702916463216145,10.170833259820938,
2016-08-29,0.5591666673620542,,,,22.625,42.541666666666664,,700.4958343505859,0.0,65.08333333333333,,0.17387499943045745,26.547916491826374,8.737500011920929,
2016-08-30,0.49000000084439915,,,,26.958333333333332,37.791666666666664,,700.2791697184244,0.0,61.625,,0.19145833215346406,26.992083311080933,9.966666658719381,
2016-08-31,0.6020833278695742,,,,20.75,31.130434782608695,,701.0166651407877,0.0,73.75,,0.16741666693997104,24.69166660308838,6.512499978144963,
2016-09-01,0.5458333392937978,,,,21.125,34.041666666666664,,701.0250040690104,0.0,68.79166666666667,,0.1528333309397567,25.53249994913737,7.012500007947286,
2016-09-02,0.7237500014404455,,,,22.875,79.5,,700.9583333333334,0.0,66.16666666666667,,0.21845833126280922,26.180416584014893,7.800000051657359,
2016-09-03,0.5066666640341282,,,,32.208333333333336,50.041666666666664,,700.2875035603842,0.0,64.25,,0.24387499897178108,26.43583329518636,12.304166773955027,
2016-09-04,0.4870833319922288,,,,22.25,35.958333333333336,,699.6875025431315,0.0,71.04166666666667,,0.11579166565691897,24.763333320617676,12.574999988079071,
2016-09-05,0.415416669100523,,,,18.125,32.083333333333336,,700.4500122070312,0.0,67.95833333333333,,0.06950000042949493,24.918333371480305,12.90833338101705,
2016-09-06,0.4383333350221316,,,,20.5,40.0,,701.7708384195963,0.0,65.5,,0.18954166781137852,26.608750343322754,12.649999996026358,
2016-09-07,0.4604166621963183,,,,16.0,67.66666666666667,,702.5791727701823,0.0,62.583333333333336,,0.2252083310352949,27.37666670481364,10.945833325386047,
2016-09-08,0.5092307695975671,,,,44.84615384615385,105.46153846153847,,700.0538470928485,0.0,47.46153846153846,,0.3132142850330898,30.01923047579252,12.723076747013973,
2016-09-09,0.564583328862985,,,,33.47826086956522,114.58333333333333,,699.5375035603842,0.0,54.666666666666664,,0.2446249993129944,27.320833206176758,9.479166686534882,
2016-09-10,0.46041666840513545,,,,23.958333333333332,84.83333333333333,,702.0125096638998,0.0,57.958333333333336,,0.24412500023512015,27.2787500222524,9.645833452542623,
2016-09-11,0.4075000000496705,,,,27.833333333333332,40.458333333333336,,703.5541712443033,0.0,58.791666666666664,,0.23754166732154167,27.286666711171467,11.300000210603079,
2016-09-12,0.4683333362142245,,,,29.916666666666668,54.166666666666664,,700.1791712443033,0.0,57.25,,0.23891666906517153,27.905833562215168,10.091666658719381,
2016-09-13,0.43041666348775226,,,,30.708333333333332,56.583333333333336,,700.1250025431315,0.0,65.29166666666667,,0.217333333081721,26.881666501363117,10.291666676600775,
2016-09-14,0.5799999994536241,,,,27.708333333333332,72.625,,701.7833379109701,0.0,61.875,,0.22979166773923984,27.14916682243347,9.212500015894571,
2016-09-15,0.4816666692495346,,,,31.083333333333332,55.375,,701.1791712443033,0.0,64.08333333333333,,0.2220416640629992,27.163333495457966,10.237499952316284,
2016-09-16,0.41750000044703484,,,,34.916666666666664,43.458333333333336,,699.837506612142,0.0,61.708333333333336,,0.23658333365650228,28.104999939600628,10.016666769981384,
2016-09-17,0.43041666472951573,,,,28.083333333333332,59.208333333333336,,700.4041697184244,0.0,59.25,,0.22537499701138586,28.15833314259847,10.074999898672104,
2016-09-18,0.41458333283662796,,,,30.583333333333332,52.25,,700.7333323160807,0.0,55.666666666666664,,0.22712500055786222,28.987916787465412,9.395833333333334,
2016-09-19,0.37958333392937976,,,,32.416666666666664,57.333333333333336,,701.4333292643229,0.0,55.875,,0.2347499988779115,29.236666679382324,11.808333237965902,
2016-09-20,0.3204166653255622,,,,30.708333333333332,55.5,,702.1458358764648,0.0,56.083333333333336,,0.233791668782942,28.200833320617676,12.591666688521704,
2016-09-21,0.218666668732961,,,,42.0625,69.1875,,700.8687553405762,0.0,40.4375,,0.3049375031841919,29.879374742507935,14.500000059604645,
2016-09-22,0.27333333405355614,,,,38.291666666666664,70.04166666666667,,700.1958312988281,0.0,52.041666666666664,,0.2137916656016993,27.349583387374878,10.474999964237213,
2016-09-23,0.2266666671882073,,,,32.333333333333336,65.20833333333333,,699.3333358764648,0.0,57.291666666666664,,0.1988750001958882,26.74874997138977,10.304166674613953,
2016-09-24,0.44958333236475784,,,,30.333333333333332,97.08333333333333,,699.3833389282227,0.0,63.166666666666664,,0.14341666844363013,26.53208335240682,7.341666539510091,
2016-09-25,0.29833333256344,,,,25.125,57.666666666666664,,699.2791697184244,0.0,69.83333333333333,,0.14379166769504081,25.359166860580444,7.420833329359691,
2016-09-26,0.15142857318832761,,,,17.375,13.833333333333334,,701.8500010172526,0.0,85.16666666666667,,0.043250000594222605,21.172500212987263,7.754166672627131,
2016-09-27,0.23545454764230686,,,,15.833333333333334,27.789473684210527,,702.9291712443033,0.0,81.5,,0.0785000006192907,19.477916558583576,8.06666668256124,
2016-09-28,0.4779166703422864,,,,12.727272727272727,86.875,,703.5124969482422,0.0,74.08333333333333,,0.07024999897112139,21.71499991416931,3.6124999721844993,
2016-09-29,0.5374999993170301,,,,16.045454545454547,83.41666666666667,,705.1083323160807,0.0,75.45833333333333,,0.07670833305746783,22.737500031789143,6.24166668454806,
2016-09-30,0.2611764682566418,,,,38.8235294117647,58.529411764705884,,704.7470631318934,0.0,69.47058823529412,,0.23105882469099015,23.25352938034955,9.858823650023517,
2016-10-01,0.2992307704228621,,,,44.38461538461539,76.15384615384616,,702.0076998197115,0.0,67.38461538461539,,0.2236153892456339,23.10692317669208,10.823077018444355,
2016-10-02,0.37708333631356555,,,,28.416666666666668,80.33333333333333,,701.6749979654948,0.0,71.25,,0.09666666605335195,22.27416666348775,5.65416665871938,
2016-10-03,0.5329166669398546,,,,36.625,116.25,,699.1958414713541,0.0,66.08333333333333,,0.20900000051672882,24.069166739781696,6.066666637857755,
2016-10-04,0.4604166715095441,,,,37.625,105.45833333333333,,696.75,0.0,57.5,,0.20337499985665394,26.353333234786987,6.645833402872086,
2016-10-05,0.39708333446954686,,,,28.833333333333332,113.34782608695652,,697.9708379109701,0.0,62.708333333333336,,0.2061250021943124,26.730416536331177,8.020833353201548,
2016-10-06,0.18000000137835742,,,,24.75,63.5,,698.7250035603842,0.0,67.70833333333333,,0.19975000022289655,25.74999984105428,9.779166638851166,
2016-10-07,0.1112500005401671,,,,19.708333333333332,55.416666666666664,,700.650006612142,0.0,71.08333333333333,,0.19312499935525315,25.237500190734863,11.899999976158142,
2016-10-08,0.09466666753093401,,,,27.0,29.041666666666668,,704.6541748046875,0.0,77.125,,0.13879166387293176,21.705000162124634,11.529166638851166,
2016-10-09,0.0859999991953373,,,,38.5,42.8125,,705.5250015258789,0.0,72.875,,0.15812500064930646,21.69812524318695,12.268750011920929,
2016-10-10,0.17727272686633197,,,,37.63636363636363,67.3,,703.7545443448154,0.0,60.72727272727273,,0.20363636391068046,24.08545459400524,8.518181865865534,
2016-10-11,0.3513043464525886,,,,35.291666666666664,97.375,,703.470832824707,0.0,64.75,,0.2094583333043071,23.40666667620341,6.129166672627131,
2016-10-12,0.4012499993356566,,,,34.791666666666664,101.29166666666667,,702.3708343505859,0.0,60.958333333333336,,0.21066666699092215,24.818333228429157,6.874999980131785,
2016-10-13,0.16749999970197677,,,,20.833333333333332,76.875,,702.1791687011719,0.0,69.41666666666667,,0.16225000107563878,24.101250171661377,9.924999962250391,
2016-10-14,0.14833333312223354,,,,25.0,52.75,,702.1875076293945,0.0,66.45833333333333,,0.18845833359713046,24.69375006357829,10.037499994039536,
2016-10-15,0.31222222103840774,,,,26.333333333333332,73.45833333333333,,701.4833348592123,0.0,66.20833333333333,,0.18220833241260456,24.47624985376994,7.041666676600774,
2016-10-16,0.28869565268573555,,,,26.304347826086957,69.79166666666667,,700.2833379109701,0.0,64.41666666666667,,0.18508333420322742,24.62958335876465,6.699999978144963,
2016-10-17,0.31608696022759314,,,,29.041666666666668,98.45833333333333,,698.3791631062826,0.0,59.583333333333336,,0.1916249979743346,25.111250241597492,6.266666680574417,
2016-10-18,0.4884210534785923,,,,31.26086956521739,142.83333333333334,,697.9458312988281,0.0,50.791666666666664,,0.19770832885114942,25.826666673024494,7.108333388964335,
2016-10-19,0.36349999606609346,,,,25.333333333333332,113.58333333333333,,699.2916666666666,0.0,63.0,,0.1848333358502714,24.72458330790202,7.270833343267441,
2016-10-20,0.3082352959934403,,,,12.833333333333334,95.83333333333333,,702.3916702270508,0.0,71.5,,0.1277083339470361,22.912500143051147,5.995833287636439,
2016-10-21,0.3262499994598329,,,,27.583333333333332,71.375,,706.2416636149088,0.0,61.375,,0.11454166422481649,18.12541667620341,6.191666692495346,
2016-10-22,0.3582608688460744,,,,26.291666666666668,207.20833333333334,,704.495839436849,0.0,59.291666666666664,,0.1472083343930232,18.09375015894572,7.30416664481163,
2016-10-23,0.24047619104385376,,,,27.833333333333332,114.625,,704.1041692097982,0.0,63.458333333333336,,0.15520833375921939,20.225833495457966,7.591666678587596,
2016-10-24,0.16200000122189523,,,,20.11764705882353,64.47058823529412,,704.6117661420037,0.0,73.0,,0.09364706057342975,21.70882370892693,9.61176457124598,
2016-10-25,0.10666666800777118,,,,19.041666666666668,40.583333333333336,,703.7916692097982,0.0,76.33333333333333,,0.10773913201410323,21.770416657129925,10.554166615009308,
2016-10-26,0.1566666659588615,,,,20.875,68.95833333333333,,703.408332824707,0.0,68.66666666666667,,0.17233333595504519,22.6958331267039,6.741666704416275,
2016-10-27,0.19999999925494194,,,,21.166666666666668,96.54166666666667,,704.7250035603842,0.0,63.083333333333336,,0.1714166674161485,22.579166809717815,7.74166672428449,
2016-10-28,0.31083333026617765,,,,26.958333333333332,113.70833333333333,,704.6541646321615,0.0,56.791666666666664,,0.19145833147437466,21.539583325386047,8.237499922513962,
2016-10-29,0.39066667010386785,,,,25.375,137.0,,704.0083389282227,0.0,55.166666666666664,,0.1865416653357291,21.96041663487752,7.283333321412404,
2016-10-30,0.24437500163912773,,,,23.416666666666668,82.29166666666667,,703.8999989827474,0.0,57.166666666666664,,0.1840416673270132,22.5929168065389,6.541666661699613,
2016-10-31,0.30882352437166605,,,,26.916666666666668,125.16666666666667,,701.9333368937174,0.0,57.958333333333336,,0.1792499989484592,23.00166670481364,6.995833347241084,
2016-11-01,0.3533333328862985,,,,26.17391304347826,161.83333333333334,,700.1375071207682,0.0,60.333333333333336,,0.17029166360346912,24.134583314259846,7.129166692495346,
2016-11-02,0.09000000109275182,,,,18.791666666666668,67.125,,701.1458384195963,0.0,69.95833333333333,,0.13758333243216234,24.02416666348775,10.208333313465118,
2016-11-03,0.05999999865889549,,,,15.708333333333334,38.583333333333336,,703.4541651407877,0.0,75.25,,0.07808333293845256,23.676250139872234,12.929166714350382,
2016-11-04,0.12999999895691872,,,,10.777777777777779,27.0,,705.0444403754341,0.0,85.77777777777777,,0.006458333276289825,20.796666463216145,7.411111036936442,
2016-11-05,0.11666666964689891,,,,18.214285714285715,40.07142857142857,,703.8142830984933,0.0,74.57142857142857,,0.07933333308513586,21.91785717010498,12.078571387699672,
2016-11-06,0.2588888853788376,,,,15.541666666666666,41.125,,702.4041748046875,0.0,78.41666666666667,,0.07600000008339218,21.06625008583069,6.862499972184499,
2016-11-07,0.3339999973773956,,,,23.38888888888889,143.375,,702.0583318074545,0.0,69.5,,0.15620833456341643,22.334166685740154,5.925000046690305,
2016-11-08,0.16000000076989332,,,,18.666666666666668,64.16666666666667,,704.4041697184244,0.0,71.70833333333333,,0.0727083324600244,19.479583422342937,6.22500001390775,
2016-11-09,0.2800000011920929,,,,17.458333333333332,68.41666666666667,,706.0166600545248,0.0,74.04166666666667,,0.03266666682126621,16.703750054041546,7.0458333392937975,
2016-11-10,0.23666666448116302,,,,17.541666666666668,31.545454545454547,,706.720827738444,0.0,75.95833333333333,,0.11858333346026484,17.12249994277954,8.029166758060455,
2016-11-11,0.15000000596046448,,,,24.166666666666668,41.458333333333336,,706.4750035603842,0.0,80.95833333333333,,0.032875000203299955,15.982083320617676,7.175000041723251,
2016-11-12,0.08500000089406967,,,,19.041666666666668,29.65,,706.3000030517578,0.0,86.04166666666667,,0.023125000365932163,15.110416650772095,6.558333347241084,
2016-11-13,,,,,19.09090909090909,19.285714285714285,,705.7545498934659,0.0,88.1,,0.006250000131937365,14.290000135248357,3.8818181428042324,
2016-11-14,0.837500000372529,,,,10.083333333333334,175.54545454545453,,703.4833374023438,0.0,70.46153846153847,,0.04754166630542992,19.004615636972282,4.2769230879270115,
2016-11-15,0.5692307656774154,,,,20.625,165.4090909090909,,703.6833343505859,0.0,60.291666666666664,,0.17162499931873754,19.802083373069763,4.816666702429454,
2016-11-16,0.4178571461566857,,,,22.041666666666668,162.70833333333334,,701.5041681925455,0.0,58.583333333333336,,0.16749999974369226,19.565833409627277,5.9791666467984514,
2016-11-17,0.33437500009313226,,,,21.782608695652176,147.91666666666666,,698.2041676839193,0.0,66.08333333333333,,0.1537083371076733,19.263333519299824,5.816666672627131,
2016-11-18,0.5785714196307319,,,,20.956521739130434,125.25,,702.1875050862631,0.0,62.208333333333336,,0.16495833325704248,21.546666820844013,8.975000003973642,
2016-11-19,0.23999999463558197,,,,24.875,47.083333333333336,,711.3875045776367,0.0,40.583333333333336,,0.15216667049389798,15.202083309491476,10.72500009338061,
2016-11-20,0.21200000047683715,,,,22.083333333333332,81.75,,707.8500010172526,0.0,45.958333333333336,,0.1617916670317451,13.46791664759318,5.904166653752327,
2016-11-21,0.2600000006231395,,,,24.181818181818183,100.125,,702.2416712443033,0.0,53.0,,0.15829166762220362,17.152916709582012,6.166666676600774,
2016-11-22,0.9411111134621832,,,,13.458333333333334,216.95454545454547,,699.3458353678385,0.0,64.33333333333333,,0.09258333468945541,19.189583381017048,3.8208333551883698,
2016-11-23,0.4890000030398369,,,,12.1,154.3846153846154,,702.5687522888184,0.0,73.84615384615384,,0.09430769112749168,18.7168750166893,4.523076937748836,
2016-11-24,,,,,,,,,,,,,,,
2016-11-25,,,,,,,,,,,,,,,
2016-11-26,,,,,,,,,,,,,,,
2016-11-27,0.346000000834465,,,,20.75,61.85,,699.7791595458984,0.0,73.125,,0.1326666663371725,19.643749872843426,7.454166670640309,
2016-11-28,0.5785714270813125,,,,23.583333333333332,154.13636363636363,,693.2041702270508,0.0,32.458333333333336,,0.16020833224562617,24.66166651248932,13.108333259820938,
2016-11-29,0.3566666742165883,,,,22.833333333333332,107.78947368421052,,692.5333379109701,0.0,24.458333333333332,,0.14787499939848203,25.645416577657063,9.62499996026357,
2016-11-30,0.23999999463558197,,,,29.285714285714285,80.26666666666667,,700.1095261346726,0.0,34.04761904761905,,0.1620869560359532,18.408571424938383,10.380952392305646,
2016-12-01,,,,,,,,,,,,,,,
2016-12-02,,,,,,,,,,,,,,,
2016-12-03,,,,,,,,,,,,,,,
2016-12-04,,,,,,,,,,,,,,,
2016-12-05,,,,,,,,,,,,,,,
2016-12-06,,,,,,,,,,,,,,,
2016-12-07,,,,,,,,,,,,,,,
2016-12-08,,,,,,,,,,,,,,,
2016-12-09,,,,,,,,,,,,,,,
2016-12-10,,,,,,,,,,,,,,,
2016-12-11,,,,,,,,,,,,,,,
2016-12-12,,,,,,,,,,,,,,,
2016-12-13,,,,,,,,,,,,,,,
2016-12-14,,,,,,,,,,,,,,,
2016-12-15,,,,,,,,,,,,,,,
2016-12-16,,,,,,,,,,,,,,,
2016-12-17,,,,,,,,,,,,,,,
2016-12-18,,,,,,,,,,,,,,,
2016-12-19,,,,,,,,,,,,,,,
2016-12-20,,,,,,,,,,,,,,,
2016-12-21,,,,,,,,,,,,,,,
2016-12-22,,,,,,,,,,,,,,,
2016-12-23,,,,,,,,,,,,,,,
2016-12-24,,,,,,,,,,,,,,,
2016-12-25,,,,,,,,,,,,,,,
2016-12-26,,,,,,,,,,,,,,,
2016-12-27,,,,,,,,,,,,,,,
2016-12-28,,,,,,,,,,,,,,,
2016-12-29,,,,,,,,,,,,,,,
2016-12-30,,,,,,,,,,,,,,,
2016-12-31,,,,,,,,,,,,,,,
2017-01-01,,,,,,,,,,,,,,,
2017-01-02,0.34249999187886715,,,,21.0,83.0,,699.95,0.0,26.9,,0.15359999700449406,24.93000011444092,7.8,
2017-01-03,0.3599999962108476,,,,24.875,108.53846153846153,,701.337506612142,0.0,43.75,,0.16008333266169453,20.478333234786987,6.174999982118607,
2017-01-04,0.38777778007917935,,,,8.428571428571429,89.1,,701.2434851604959,0.0,76.1304347826087,,0.09087500046977463,15.521304420802904,7.843478275382,
2017-01-05,0.5093749975785613,,,,18.318181818181817,163.0,,697.0409102006392,0.0,66.13636363636364,,0.16886363745222546,19.016818089918658,5.686363669958982,
2017-01-06,0.3266666680574417,,,,7.636363636363637,42.89473684210526,,701.5,0.0,85.66666666666667,,0.02416666683954342,8.752499913175901,10.17083328962326,
2017-01-07,,,,,17.875,40.083333333333336,,713.4791692097982,0.0,58.875,,0.14062499988358468,2.89791667368263,8.279166648785273,
2017-01-08,0.5466666718324026,,,,20.416666666666668,63.25,,712.6458333333334,0.0,45.75,,0.16145832964684814,5.1695833671838045,6.045833319425583,
2017-01-09,0.6589473754559693,,,,14.833333333333334,165.63636363636363,,706.9750035603842,0.0,48.083333333333336,,0.15916666578656682,12.995000094175339,5.49166664481163,
2017-01-10,0.70875000115484,,,,17.708333333333332,164.3125,,701.9250005086263,0.0,45.75,,0.1583333330733391,18.670416712760925,4.995833386977513,
2017-01-11,0.66368420814213,,,,22.208333333333332,216.05882352941177,,699.8874969482422,0.0,44.708333333333336,,0.1623750002666687,19.437083164850872,5.458333313465118,
2017-01-12,0.4237499951850623,,,,23.125,164.57142857142858,,700.4749984741211,0.0,56.958333333333336,,0.15766666608396918,18.75041663646698,6.52499994635582,
2017-01-13,0.05000000074505806,,,,19.041666666666668,95.47058823529412,,704.1708297729492,0.0,71.08333333333333,,0.12308333165613779,19.512083411216736,10.404166658719381,
2017-01-14,,,,,20.75,50.19047619047619,,704.5875015258789,0.0,73.20833333333333,,0.04933333345494854,19.045416593551636,14.25000003973643,
2017-01-15,0.20666666825612387,,,,21.083333333333332,66.89473684210526,,699.4291661580404,0.0,71.91666666666667,,0.13962500033085234,19.417083263397217,8.63333331545194,
2017-01-16,0.14499999582767487,,,,15.75,85.05263157894737,,699.1333338419596,0.0,67.79166666666667,,0.1032916672702413,18.990416685740154,9.125000009934107,
2017-01-17,0.23499999940395355,,,,11.291666666666666,68.04166666666667,,699.6958363850912,0.0,78.125,,0.026583333577339847,18.022916793823242,6.845833291610082,
2017-01-18,0.15499999821186067,,,,6.157894736842105,89.25,,701.3750050862631,0.0,78.79166666666667,,0.04820833400784371,15.428333361943563,6.795833329359691,
2017-01-19,0.38692307414916843,,,,17.291666666666668,133.7,,697.6625035603842,0.0,64.6086956521739,,0.1588333334948402,18.054166714350384,6.637499968210856,
2017-01-20,0.311666668082277,,,,23.416666666666668,133.1764705882353,,694.8333333333334,0.0,29.791666666666668,,0.1534583328757435,21.640000104904175,11.145833293596903,
2017-01-21,0.3700000047683716,,,,34.333333333333336,236.25,,691.9375025431315,0.0,12.958333333333334,,0.1702083349421931,26.66291654109955,20.70416667064031,
2017-01-22,,,,,39.0,67.2,,698.3374964396158,0.0,11.166666666666666,,0.1818749998540928,24.34458343187968,22.287499944369,
2017-01-23,0.5611110991901822,,,,21.125,99.625,,700.9916687011719,0.0,23.916666666666668,,0.1773749997567696,19.06916658083598,6.574999948342641,
2017-01-24,0.7630000025033951,,,,19.416666666666668,135.375,,694.9500020345052,0.0,23.791666666666668,,0.18279166428449875,23.949583411216736,5.441666682561238,
2017-01-25,,,,,35.541666666666664,96.66666666666667,,698.0374984741211,0.0,18.0,,0.1479999981044481,23.37333345413208,14.283333321412405,
2017-01-26,0.05999999865889549,,,,34.041666666666664,60.041666666666664,,704.5333379109701,0.0,27.083333333333332,,0.16600000066682696,14.933333357175192,12.249999890724817,
2017-01-27,,,,,25.916666666666668,35.041666666666664,,703.9208374023438,0.0,79.04166666666667,,0.029666666843695566,10.200833400090536,12.766666491826376,
2017-01-28,0.16000000573694706,,,,24.5,42.91304347826087,,708.4499994913737,0.0,77.25,,0.04004166721036503,7.28083340326945,9.345833321412405,
2017-01-29,0.5366666515668234,,,,18.25,82.5,,709.9166666666666,0.0,49.75,,0.13541666604578495,11.420833388964335,4.879166672627131,
2017-01-30,0.579999996142255,,,,22.217391304347824,123.33333333333333,,706.7708384195963,0.0,35.916666666666664,,0.17849999809792885,14.447500030199686,5.870833367109299,
