,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE
,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
,ppm,ppb,ppb,ppb,ppb,ug/m3,ug/m3,mmhg,mm/hr,%,ppb,KW/m2,DegC,km/hr,Deg
Date,,,,,,,,,,,,,,,
2018-12-15,1.8962500045696895,,,,19.458333333333332,117.5120833714803,31.84499975045522,716.5208307902018,0.0,24.625,7.5,0.1300833340307387,15.112916549046835,4.616666654745738,223.33333333333334
2018-12-16,2.2404166708389917,,,,19.26086956521739,169.21999994913736,57.02541637420654,716.720832824707,0.0,33.708333333333336,10.466666678587595,0.10620833291128899,14.244583368301392,3.666666674117247,217.04166666666666
2018-12-17,2.084999993443489,,,,17.458333333333332,101.04166666666667,35.43208352724711,714.8749949137369,0.0,34.875,10.487500111262003,0.11245833177235909,15.644166628519693,4.78260870763789,186.29166666666666
2018-12-18,1.9341666648785274,,,,14.916666666666666,100.47058823529412,44.36583344141642,710.2458343505859,0.0,65.29166666666667,9.279166638851166,0.09558333305176347,14.102499961853027,3.358333352332314,247.20833333333334
2018-12-19,1.6849999974171321,,,,18.625,113.31818181818181,34.35333323478699,707.0208409627279,0.0,43.833333333333336,8.25416668256124,0.13125000067520887,18.462916612625122,10.166666635933021,291.25
2018-12-20,1.4270833333333333,,,,24.625,35.041666666666664,8.682916740576426,711.904172261556,0.0,26.458333333333332,7.7083333532015486,0.13704166534201553,19.234583139419556,10.883333265781403,275.7916666666667
2018-12-21,2.014583339293798,,,,15.666666666666666,108.125,27.072500268618267,712.8083318074545,0.0,36.583333333333336,9.220833361148834,0.13487499857728835,15.364583174387613,4.441666694978873,203.75
2018-12-22,2.6337499668200812,,,,14.458333333333334,134.83333333333334,42.48666624228159,709.9499994913737,0.0,24.458333333333332,7.877272692593661,0.1415000000076058,20.011666655540466,5.68695648856785,248.20833333333334
2018-12-23,1.869999994834264,,,,25.375,98.4090909090909,26.950000007947285,714.4125010172526,0.0,29.375,7.475000023841858,0.13470833467241997,19.631666620572407,8.766666660706202,210.375
2018-12-24,2.041249985496203,,,,27.125,61.38461538461539,42.929999849070676,714.5208333333334,0.0,57.791666666666664,7.707692293020395,0.13308333308668807,17.21333332856496,4.0545454208146445,195.79166666666666
2018-12-25,2.4695833226044974,,,,22.375,120.63157894736842,81.11333282788594,710.3999989827474,0.0,70.625,7.863157949949565,0.10258333345215458,17.79041663805644,5.266666633742196,212.41666666666666
2018-12-26,2.833333338300387,,,,24.5,71.58333333333333,32.54791704813639,705.5458297729492,0.0,73.375,7.800000031789144,0.10637500103136215,20.018750111262005,4.4434782370277075,204.41666666666666
2018-12-27,4.349583337704341,,,,22.458333333333332,89.78947368421052,30.3162499666214,705.5125020345052,0.0,58.166666666666664,7.835000061988831,0.11920833436306566,19.03166663646698,5.654166683554649,192.41666666666666
2018-12-28,5.399583339691162,,,,20.416666666666668,112.82352941176471,28.830000122388203,709.3416646321615,0.0,58.666666666666664,8.106666819254558,0.11504166815332913,16.481666604677837,6.616666665921609,191.875
2018-12-29,5.507916649182637,,,,14.25,34.23529411764706,18.4654546325857,712.9625015258789,0.0008333333147068819,88.16666666666667,8.04117665571325,0.010333333474894365,11.066250026226044,7.129166632890701,190.25
2018-12-30,2.6787500033775964,,,,11.458333333333334,67.45833333333333,43.05208365122477,711.0375010172526,0.0,85.3913043478261,7.872727329080755,0.02337500032930014,6.82666661341985,5.7583333651224775,182.08333333333334
2018-12-31,2.771250009536743,,,,13.608695652173912,99.95454545454545,91.19789484927529,709.6666666666666,0.0,70.83333333333333,8.019047737121582,0.0768333341111429,11.168333431084951,4.029166694109638,214.33333333333334
2019-01-01,3.121304347826088,,,,14.217391304347826,193.1764705882353,183.2090909090909,711.2000000000002,0.0,62.26086956521739,8.278571428571428,0.06716666666666667,12.230434782608693,3.447826086956523,195.43478260869566
2019-01-02,1.7262499999999996,,,,11.958333333333334,44.36363636363637,27.55391304347826,711.0041666666666,0.0,85.66666666666667,8.233333333333334,0.01325,9.962083333333332,4.183333333333334,208.95833333333334
2019-01-03,1.5879166666666666,,,,15.166666666666666,43.083333333333336,22.563809523809525,710.8333333333331,0.0004166666666666667,69.95833333333333,8.33,0.11745833333333333,11.831250000000002,6.404166666666666,202.0
2019-01-04,1.4633333333333332,,,,19.0,88.875,35.28791666666667,712.7333333333332,0.0,49.166666666666664,8.361904761904764,0.12566666666666668,15.46333333333333,5.695833333333333,231.75
2019-01-05,0.8977777777777778,,,,21.25,143.0,55.50318181818182,713.0625,0.0,49.5,10.379166666666668,0.12520833333333334,16.840833333333332,4.881818181818182,240.58333333333334
2019-01-06,0.24,,,,12.583333333333334,107.79166666666667,58.55954545454545,712.2375000000001,0.0,69.95833333333333,9.295652173913044,0.11525,16.91166666666667,4.059090909090909,225.25
2019-01-07,,,,,13.954545454545455,110.25,48.58666666666665,712.4375,0.0,64.875,9.8125,0.09970833333333334,20.576666666666668,3.0833333333333326,209.83333333333334
2019-01-08,,,,,16.166666666666668,107.75,41.80125,715.1624999999999,0.0,71.29166666666667,10.558333333333332,0.10820833333333334,20.653749999999995,5.70952380952381,196.0
2019-01-09,,,,,11.5,17.666666666666668,10.844545454545456,719.1166666666668,0.009166666666666668,84.91666666666667,8.379999999999999,0.02941666666666667,15.682083333333336,6.991666666666666,163.95833333333334
2019-01-10,,,,,7.0,51.041666666666664,26.26695652173913,716.8916666666668,0.0008333333333333334,88.91666666666667,8.709999999999999,0.03908333333333334,12.268749999999999,5.190476190476192,157.125
2019-01-11,,,,,7.75,85.1804347826087,38.770434782608696,711.625,0.0016666666666666668,81.45833333333333,9.166666666666666,0.07537499999999998,15.452916666666667,4.764285714285714,213.58333333333334
2019-01-12,,,,,11.208333333333334,54.11708333333333,16.455833333333334,713.2999999999998,0.0,60.5,9.557142857142855,0.12783333333333333,18.587500000000002,6.831818181818181,181.41666666666666
2019-01-13,,,,,10.217391304347826,42.94,20.754166666666663,717.4291666666668,0.0,68.0,9.684999999999999,0.019333333333333334,12.300416666666669,8.6625,127.625
2019-01-14,1.537272727272727,,,,8.208333333333334,25.987083333333334,18.746666666666666,718.975,0.0016666666666666668,88.1304347826087,9.453333333333337,0.013583333333333334,9.555416666666668,5.48695652173913,148.625
2019-01-15,8.196250000000001,,,,6.095238095238095,37.48458333333333,21.665000000000003,717.1666666666666,0.0013043478260869564,87.82608695652173,9.278947368421052,0.02741666666666667,10.376956521739132,3.0263157894736845,177.08695652173913
2019-01-16,6.0425,,,,7.8,113.29791666666667,53.75416666666667,715.625,0.0,83.82608695652173,9.266666666666667,0.08504166666666667,13.236666666666666,5.52,199.95833333333334
2019-01-17,2.1520833333333336,,,,24.4,191.58833333333334,85.96333333333332,714.9000000000001,0.0,80.125,11.141176470588237,0.10858333333333332,15.66625,5.1173913043478265,212.20833333333334
2019-01-18,2.1654166666666663,,,,24.333333333333332,225.23874999999998,70.135,710.566666666667,0.0,74.125,10.52083333333333,0.08433333333333336,19.09875,4.321052631578947,218.5
2019-01-19,1.4124999999999999,,,,27.0,131.4275,28.735833333333336,713.9791666666666,0.0,38.666666666666664,8.478260869565217,0.12066666666666666,18.200000000000003,10.572727272727272,220.16666666666666
2019-01-20,1.5287500000000003,,,,24.958333333333332,73.28083333333333,17.817500000000003,718.3249999999999,0.0,35.166666666666664,9.9125,0.13025,13.971666666666666,6.729166666666668,156.16666666666666
2019-01-21,1.7845833333333332,,,,22.791666666666668,122.75624999999998,28.06,712.3541666666666,0.0,45.625,9.645833333333332,0.13299999999999998,14.268749999999999,5.122727272727274,225.625
2019-01-22,1.7299999999999998,,,,25.25,164.95652173913044,39.78695652173913,706.2083333333334,0.0,56.458333333333336,12.200000000000003,0.11620833333333332,18.64375,6.869565217391305,195.625
2019-01-23,0.9758333333333334,,,,27.708333333333332,73.68166666666667,14.619583333333338,713.8874999999999,0.0,36.333333333333336,9.069565217391304,0.11279166666666664,14.85,9.1625,141.0
2019-01-24,1.5516666666666665,,,,25.458333333333332,118.44375000000001,24.010416666666668,713.0291666666667,0.0,33.833333333333336,10.899999999999999,0.15241666666666667,13.495833333333335,5.6863636363636365,194.04166666666666
2019-01-25,1.6466666666666663,,,,26.208333333333332,92.98208333333332,30.88083333333333,715.3791666666666,0.0,75.91666666666667,9.082608695652173,0.052875000000000005,12.503333333333332,6.7,183.29166666666666
2019-01-26,1.5495833333333333,,,,34.5,18.167083333333334,12.610833333333334,713.5416666666669,0.0033333333333333335,88.33333333333333,8.000000000000002,0.030833333333333338,12.611666666666666,5.699999999999999,190.33333333333334
2019-01-27,1.2916666666666665,,,,31.291666666666668,38.11166666666667,17.97458333333334,714.8166666666667,0.0,64.5,8.295833333333333,0.14891666666666667,15.574583333333331,8.475,208.375
2019-01-28,1.54625,,,,26.291666666666668,108.19833333333334,28.882083333333338,708.8874999999999,0.0,54.083333333333336,9.462499999999999,0.1413333333333333,17.382499999999997,6.795833333333334,214.625
2019-01-29,1.1216666666666666,,,,38.791666666666664,48.38083333333333,7.3475,715.5833333333331,0.0,41.166666666666664,8.7,0.137375,12.286249999999997,15.337499999999999,105.25
2019-01-30,1.6070833333333334,,,,30.125,61.32750000000001,20.445416666666667,713.775,0.0,64.125,9.541666666666666,0.11866666666666666,9.82875,7.5874999999999995,146.08333333333334
2019-01-31,1.5041666666666664,,,,25.625,95.23375,35.80875,711.9124999999999,0.0,70.29166666666667,10.916666666666663,0.11841666666666667,14.631250000000003,4.6,220.91666666666666
2019-02-01,1.4026086956521737,,,,29.391304347826086,104.63434782608694,40.09695652173912,712.4217391304346,0.0,72.30434782608695,10.143478260869564,0.1199565217391304,16.554347826086957,7.28695652173913,182.47826086956522
2019-02-02,1.3675,,,,34.833333333333336,88.01333333333336,35.128750000000004,711.8375,0.0,73.0,11.941666666666665,0.12154166666666665,17.982500000000005,5.673913043478261,145.625
2019-02-03,1.7716666666666665,,,,33.333333333333336,181.62083333333337,72.72000000000001,709.2083333333334,0.0,68.91666666666667,10.582608695652171,0.12329166666666667,19.43,3.5652173913043477,224.83333333333334
2019-02-04,1.6229166666666668,,,,26.956521739130434,169.83375000000004,60.61041666666667,708.6875000000001,0.0,65.54166666666667,9.475,0.06766666666666667,21.55458333333333,4.504545454545456,226.58333333333334
2019-02-05,1.8383333333333336,,,,31.458333333333332,178.56749999999997,61.18999999999999,708.7083333333334,0.0,69.75,10.729166666666666,0.099625,22.355,4.121052631578947,238.375
2019-02-06,1.7216666666666667,,,,14.25,234.91,73.35458333333332,707.8874999999999,0.0,64.125,8.441666666666666,0.11545833333333333,23.27208333333333,5.504347826086956,217.875
2019-02-07,,,,,,152.79166666666666,37.381666666666675,710.3125000000001,0.0,48.041666666666664,,0.12808333333333333,23.647500000000004,14.375,179.04166666666666
2019-02-08,,,,,,59.708333333333336,8.937500000000002,719.7041666666668,0.0,43.541666666666664,,0.04974999999999999,11.40875,15.774999999999999,94.79166666666667
2019-02-09,,,,,,46.166666666666664,25.87583333333333,718.9666666666668,0.0,68.375,,0.02529166666666667,6.144166666666667,6.295833333333333,149.54166666666666
2019-02-10,,,,,,78.41666666666667,60.29608695652175,713.5041666666667,0.0,80.6,,0.09120833333333334,9.296249999999999,5.091666666666667,169.0
2019-02-11,,,,,,121.29166666666667,67.90624999999999,708.6083333333335,0.0,69.41666666666667,,0.1331304347826087,16.496666666666666,4.395454545454545,176.16666666666666
2019-02-12,,,,,,68.33333333333333,15.800833333333332,715.8166666666666,0.0029166666666666664,45.375,,0.041708333333333326,16.741249999999997,5.354166666666667,162.79166666666666
2019-02-13,,,,,,108.20833333333333,25.15625,715.5083333333333,0.0,37.375,,0.17417391304347826,14.8925,7.208695652173914,188.25
2019-02-14,,,,,,128.20833333333334,35.22749999999999,709.0875,0.0,48.416666666666664,,0.14383333333333334,19.631249999999998,6.726086956521739,200.0
2019-02-15,,,,,,156.25,36.647499999999994,707.0458333333335,0.0,36.0,,0.16308333333333333,26.822916666666668,6.324999999999999,267.75
2019-02-16,,,,,,163.3913043478261,40.208124999999995,703.7666666666668,0.0,35.125,,0.1679583333333333,28.820000000000004,7.641666666666668,211.875
2019-02-17,,,,,,92.625,,705.4499999999999,0.0,61.166666666666664,,0.164625,24.08833333333334,9.7125,147.0
2019-02-18,,,,,,66.5,18.968333333333334,711.8583333333332,0.0,59.583333333333336,,0.06554166666666665,16.184166666666666,9.566666666666665,153.5
2019-02-19,,,,,,67.91666666666667,29.51863636363636,708.2083333333335,0.0,72.33333333333333,,0.09170833333333334,13.997083333333334,8.487499999999999,124.04166666666667
2019-02-20,,,,,,48.666666666666664,11.360869565217392,709.8333333333334,0.0,56.708333333333336,,0.16741666666666663,14.206250000000002,11.700000000000003,104.20833333333333
2019-02-21,,,,,,73.41666666666667,20.10833333333333,707.6083333333332,0.0,45.25,,0.133,16.113333333333333,7.008695652173915,183.04166666666666
2019-02-22,,,,,,96.66666666666667,45.63375,708.0708333333332,0.0,69.5,,0.15654166666666666,18.635416666666668,6.2458333333333345,177.29166666666666
2019-02-23,,,,,,148.58333333333334,49.02375,709.6,0.0,57.916666666666664,,0.12279166666666667,20.550416666666667,5.291666666666667,195.70833333333334
2019-02-24,,,,,,101.45833333333333,15.91708333333333,716.5124999999999,0.0,28.375,,0.179875,18.434166666666666,15.654166666666667,133.625
2019-02-25,,,,,,62.833333333333336,17.541666666666668,714.75,0.0,57.541666666666664,,0.16379166666666664,15.995,8.675,126.125
2019-02-26,,,,,,93.20833333333333,25.740416666666665,712.5375000000003,0.0,62.125,,0.16695833333333332,20.104166666666668,5.858333333333334,198.125
2019-02-27,,,,,,140.33333333333334,42.55625,711.4166666666665,0.0,60.666666666666664,,0.1721666666666666,23.101249999999997,7.370833333333331,192.375
2019-02-28,,,,,,74.79166666666667,34.338750000000005,710.0458333333332,0.0,73.95833333333333,,0.08833333333333333,22.96625,7.754166666666666,172.47826086956522
2019-03-01,,,,,,68.1304347826087,32.93869565217391,710.7217391304347,0.0,73.91304347826087,,0.17108695652173914,23.301304347826086,10.169565217391304,124.04347826086956
2019-03-02,,,,,,76.83333333333333,37.70833333333333,709.5291666666667,0.0,71.95833333333333,,0.15579166666666663,23.87333333333333,8.295833333333333,160.25
2019-03-03,,,,,,65.73913043478261,32.68785714285714,709.2874999999999,0.004166666666666667,71.20833333333333,,0.14741666666666667,23.637916666666666,9.016666666666667,177.75
2019-03-04,,,,,,24.916666666666668,,715.1374999999999,0.00125,82.33333333333333,,0.02441666666666667,8.009166666666665,8.562500000000002,153.8695652173913
2019-03-05,,,,,,43.5,,719.9000000000001,0.0,77.58333333333333,,0.034125,5.177916666666666,5.6375,166.91666666666666
2019-03-06,,,,,,64.04166666666667,,719.0708333333333,0.0,68.91666666666667,,0.050333333333333334,7.170416666666667,6.520833333333332,115.20833333333333
2019-03-07,,,,,,132.45833333333334,,713.1916666666666,0.0,59.666666666666664,,0.1892916666666666,15.312916666666666,5.290000000000001,221.91666666666666
2019-03-08,,,,,,126.625,,708.8833333333333,0.0,64.79166666666667,,0.16020833333333334,21.877083333333335,5.883333333333334,213.41666666666666
2019-03-09,,,,,,141.41666666666666,,706.3125,0.0,51.583333333333336,,0.17537499999999995,25.690416666666668,7.041666666666668,174.16666666666666
2019-03-10,,,,,,97.15,,708.72,0.0,59.7,,0.19804166666666664,25.898999999999994,10.363157894736844,154.05
2019-03-11,,,,,,67.54166666666667,,711.2458333333333,0.0,75.54166666666667,,0.09774999999999999,23.7375,11.630434782608695,114.04166666666667
2019-03-12,,,,,,60.791666666666664,,708.6708333333332,0.0,74.58333333333333,,0.11879166666666668,23.234583333333337,16.06666666666667,102.16666666666667
2019-03-13,,,,,,91.30434782608695,,703.6826086956522,0.0,57.56521739130435,,0.19021739130434784,25.729130434782604,7.569565217391306,174.43478260869566
2019-03-14,,,,,,161.0,,708.9208333333332,0.0,30.333333333333332,,0.22675,24.561249999999998,13.087499999999999,162.83333333333334
2019-03-15,,,,,,58.541666666666664,,717.2333333333332,0.006666666666666667,48.333333333333336,,0.10166666666666663,15.005416666666669,16.12083333333333,89.41666666666667
2019-03-16,,,,,,53.25,,718.2708333333335,0.0,55.25,,0.157875,11.833333333333336,7.795833333333331,116.91666666666667
2019-03-17,,,,,,49.625,,717.0708333333336,0.0,47.125,,0.15770833333333328,13.185,6.637499999999999,146.66666666666666
2019-03-18,,,,,,34.875,,715.1416666666668,0.02125,80.75,,0.054958333333333324,10.020833333333332,7.916666666666668,134.75
2019-03-19,,,,,,54.375,,714.7041666666668,0.0008333333333333334,77.16666666666667,,0.08625000000000001,12.86125,5.300000000000001,158.04166666666666
2019-03-20,,,,,,72.33333333333333,,714.4500000000003,0.0,73.29166666666667,,0.09654166666666669,16.239583333333336,4.75,173.45833333333334
2019-03-21,,,,,,25.125,,715.5291666666667,0.004166666666666666,89.75,,0.06575,15.224166666666667,11.345833333333333,103.91666666666667
2019-03-22,,,,,,45.666666666666664,,711.9625000000001,0.0008333333333333334,84.70833333333333,,0.08033333333333333,17.139166666666664,7.279166666666668,141.45833333333334
2019-03-23,,,,,,59.666666666666664,,711.3208333333332,0.0004166666666666667,75.125,,0.21975000000000003,21.10958333333333,7.904166666666668,149.875
2019-03-24,,,,,,69.375,,711.475,0.0,71.41666666666667,,0.2370416666666667,23.13416666666667,7.5249999999999995,179.70833333333334
2019-03-25,,,,,,75.125,,712.7083333333334,0.0,75.33333333333333,,0.16791666666666663,23.60291666666667,8.950000000000001,139.41666666666666
2019-03-26,,,,,,35.208333333333336,,715.3458333333334,0.015833333333333335,88.66666666666667,,0.07866666666666665,19.612916666666667,13.200000000000001,106.75
2019-03-27,,,,,,38.0,,714.7750000000002,0.004166666666666667,80.95833333333333,,0.11866666666666666,20.19,18.43333333333333,102.95833333333333
2019-03-28,,,,,,54.416666666666664,,712.5916666666667,0.0,80.41666666666667,,0.09720833333333333,19.879583333333333,9.0375,115.47826086956522
2019-03-29,,,,,,82.41666666666667,,709.5041666666667,0.0,77.83333333333333,,0.16062500000000002,20.515833333333333,6.356521739130436,165.33333333333334
2019-03-30,,,,,,98.04166666666667,,708.5458333333332,0.006666666666666667,72.16666666666667,,0.19970833333333335,21.76,10.4,154.79166666666666
2019-03-31,,,,,,27.458333333333332,,716.6916666666667,0.006666666666666667,78.125,,0.078625,10.680833333333334,11.000000000000002,102.66666666666667
2019-04-01,,,,,,37.888888888888886,25.08090909090909,715.491304347826,0.0,72.82608695652173,,0.12408695652173914,11.535217391304345,7.039130434782609,177.65217391304347
2019-04-02,,,,,,70.30434782608695,40.096363636363634,714.7666666666665,0.0,76.54166666666667,,0.09804166666666665,12.89875,6.504166666666667,167.25
2019-04-03,,,,,,62.666666666666664,33.78416666666667,712.0124999999999,0.0,77.58333333333333,,0.15629166666666666,17.875833333333336,6.2250000000000005,173.33333333333334
2019-04-04,,,,,,85.08333333333333,27.702083333333324,710.2791666666666,0.0,50.583333333333336,,0.19916666666666663,25.315833333333334,8.265217391304347,176.45833333333334
2019-04-05,-0.03,,-0.4,-1.2,-9999.0,100.66666666666667,31.485833333333332,708.8249999999999,0.0,55.416666666666664,-0.2,0.149,24.637083333333337,8.408333333333333,171.875
2019-04-06,,,,,,90.375,41.95291666666666,706.4291666666667,0.0,53.125,,0.22258333333333327,26.708333333333332,10.624999999999998,198.83333333333334
2019-04-07,,,,,,67.75,17.509999999999998,708.2583333333333,0.0,50.75,,0.21745833333333334,26.007500000000004,9.391666666666667,177.5
2019-04-08,,,,,,71.625,18.370434782608694,711.2583333333332,0.0,41.625,,0.21920833333333337,26.087916666666672,7.195833333333333,192.16666666666666
2019-04-09,,,,,,110.29166666666667,24.71083333333333,709.8333333333334,0.0,23.958333333333332,,0.22587500000000002,27.982916666666664,7.8625,208.58333333333334
2019-04-10,,,,,,107.95652173913044,27.151304347826084,703.9217391304348,0.0,21.391304347826086,,0.21834782608695658,29.6991304347826,8.278260869565216,198.0
2019-04-11,,,,,,190.54166666666666,31.47913043478262,702.6583333333333,0.0,22.0,,0.21308333333333332,28.837500000000002,15.195833333333335,179.16666666666666
2019-04-12,,,,,,141.20833333333334,29.637916666666666,704.2833333333334,0.0,34.375,,0.16749999999999998,24.752916666666664,12.35,146.04166666666666
2019-04-13,,,,,,124.33333333333333,37.139583333333334,702.7708333333334,0.0,42.541666666666664,,0.22966666666666669,25.426666666666666,13.125,165.20833333333334
2019-04-14,,,,,,41.333333333333336,11.0225,712.2375000000001,0.0,41.583333333333336,,0.22595833333333337,19.6375,10.6875,134.58333333333334
2019-04-15,,,,,,77.79166666666667,21.94125,710.5666666666666,0.0,49.416666666666664,,0.20029166666666673,21.058333333333334,9.929166666666665,177.625
2019-04-16,,,,,,80.33333333333333,27.84625,708.7208333333333,0.0,56.625,,0.1824166666666667,22.7075,9.020833333333334,154.66666666666666
2019-04-17,,,,,,92.875,43.379583333333336,705.0583333333334,0.0,62.333333333333336,,0.2084166666666667,26.11833333333333,8.066666666666666,179.41666666666666
2019-04-18,,,,,,133.20833333333334,26.290416666666655,707.5083333333333,0.0,31.25,,0.24562499999999995,27.40041666666666,17.470833333333335,220.79166666666666
2019-04-19,,,,,,45.666666666666664,11.726666666666667,713.0541666666664,0.0,28.916666666666668,,0.24775000000000003,25.4225,8.612499999999999,171.5
2019-04-20,,,,,,62.916666666666664,16.87375,711.6083333333332,0.0,38.791666666666664,,0.253125,24.542083333333338,10.508333333333335,174.0
2019-04-21,,,,,,60.25,22.28625,708.6041666666666,0.0,52.916666666666664,,0.24620833333333333,24.943333333333342,9.274999999999999,176.16666666666666
2019-04-22,,,,,,60.791666666666664,23.60625,709.0416666666666,0.0,57.125,,0.17466666666666666,23.584166666666672,9.883333333333335,164.0
2019-04-23,,,,,,64.375,47.52666666666667,708.5999999999998,0.0,76.45833333333333,,0.13229166666666667,22.14,10.766666666666666,111.5
2019-04-24,,,,,,69.95833333333333,37.92458333333334,705.875,0.0,66.875,,0.22145833333333328,24.842916666666667,10.133333333333333,154.625
2019-04-25,,,,,,55.958333333333336,14.201250000000002,709.5416666666666,0.0,36.541666666666664,,0.23758333333333329,27.353749999999994,8.116666666666667,179.125
2019-04-26,,,,,,69.58333333333333,16.05291666666667,712.4833333333335,0.0,35.333333333333336,,0.24954166666666663,27.258750000000006,12.860869565217389,117.58333333333333
2019-04-27,,,,,,65.0,22.068333333333328,709.1541666666667,0.0,48.583333333333336,,0.24700000000000003,25.390416666666667,10.9,161.5
2019-04-28,,,,,,61.625,25.033749999999998,707.2958333333332,0.0,59.5,,0.23687500000000003,25.459166666666665,12.091666666666663,146.58333333333334
2019-04-29,,,,,,64.58333333333333,29.38291666666667,707.5124999999999,0.0,68.45833333333333,,0.12395833333333332,23.994583333333335,8.5875,140.25
2019-04-30,,,,,,95.33333333333333,63.434999999999995,706.8333333333331,0.0,69.75,,0.14774999999999996,26.089583333333334,8.166666666666666,114.16666666666667
2019-05-01,,,,,,95.30434782608695,51.92130434782608,706.1826086956522,0.0,58.91304347826087,,0.23070833333333338,28.948695652173914,9.991304347826086,179.2608695652174
2019-05-02,,,,,,85.41666666666667,57.69041666666666,707.1541666666667,0.0,66.5,,0.16549999999999995,27.23041666666666,11.787500000000001,119.83333333333333
2019-05-03,,,,,,59.708333333333336,44.46958333333333,706.8916666666664,0.0,79.54166666666667,,0.07970833333333331,23.967500000000005,9.141666666666666,124.04166666666667
2019-05-04,,,,,,73.41666666666667,49.28043478260871,707.2249999999999,0.0,73.08333333333333,,0.14895833333333333,24.825833333333325,9.120833333333332,145.33333333333334
2019-05-05,,,,,,54.791666666666664,28.954166666666676,707.4458333333332,0.0,71.66666666666667,,0.1517083333333333,24.126249999999995,12.929166666666669,113.45833333333333
2019-05-06,,,,,,46.15,27.75521739130435,708.125,0.0016666666666666668,77.16666666666667,,0.1330416666666667,23.54375,12.795833333333329,123.375
2019-05-07,,,,,,65.79166666666667,33.07541666666666,707.6250000000001,0.0,73.16666666666667,,0.17949999999999997,24.809583333333336,8.54583333333333,129.625
2019-05-08,,,,,,79.29166666666667,31.014583333333324,703.5208333333334,0.0,52.75,,0.24758333333333338,30.17916666666667,12.475000000000001,170.54166666666666
2019-05-09,,,,,,84.91304347826087,53.937222222222225,704.5208333333331,0.004166666666666667,68.41666666666667,,0.19337499999999996,27.941666666666663,10.55,114.20833333333333
2019-05-10,,,,,,47.958333333333336,,708.1958333333332,0.0008333333333333334,79.66666666666667,,0.06983333333333332,20.896666666666665,11.820833333333333,100.83333333333333
2019-05-11,,,,,,54.125,,708.3208333333333,0.0004166666666666667,84.0,,0.09829166666666665,19.678749999999997,7.175,161.08333333333334
2019-05-12,,,,,,47.458333333333336,,708.1416666666668,0.0,75.75,,0.2145,21.523749999999996,11.204166666666666,110.375
2019-05-13,,,,,,45.583333333333336,,708.5291666666668,0.0,78.79166666666667,,0.2015,22.830416666666665,12.12916666666667,99.54166666666667
2019-05-14,,,,,,40.43478260869565,20.383636363636366,709.8958333333334,0.03625,82.95833333333333,,0.12929166666666667,23.084999999999997,10.75,132.41666666666666
2019-05-15,,,,,,55.958333333333336,25.538260869565217,710.8208333333333,0.0008333333333333334,75.875,,0.12516666666666668,23.507916666666663,8.804166666666667,124.33333333333333
2019-05-16,,,,,,58.75,27.53291666666667,709.9333333333334,0.0,76.58333333333333,,0.15566666666666668,24.561666666666664,11.995833333333332,108.125
2019-05-17,,,,,,70.33333333333333,31.90869565217392,706.0250000000001,0.0,73.33333333333333,,0.2276666666666666,26.610833333333336,11.970833333333333,104.16666666666667
2019-05-18,,,,,,85.25,43.28208333333334,703.7208333333336,0.0,60.666666666666664,,0.2279583333333333,29.744583333333335,9.725000000000001,117.54166666666667
2019-05-19,,,,,,83.375,54.065000000000005,706.0500000000002,0.0,69.95833333333333,,0.22662499999999997,28.639166666666668,10.566666666666665,132.0
2019-05-20,,,,,,81.15,49.63250000000001,704.6904761904761,0.0,73.84210526315789,,0.19149999999999998,28.423809523809524,13.095454545454546,101.72727272727273
2019-05-21,,,,,,115.16666666666667,44.33478260869566,702.7166666666666,0.0,52.166666666666664,,0.24995833333333337,29.994583333333335,11.4375,153.66666666666666
2019-05-22,,,,,,103.41666666666667,58.965454545454556,703.9124999999998,0.0,63.041666666666664,,0.223375,29.786666666666672,11.541666666666666,158.41666666666666
2019-05-23,,,,,,82.47826086956522,,707.0708333333332,0.0,67.08333333333333,,0.18275000000000005,28.392083333333343,16.000000000000004,100.04166666666667
2019-05-24,,,,,,69.95833333333333,,708.1458333333334,0.0,69.29166666666667,,0.13370833333333332,27.715,16.583333333333336,103.29166666666667
2019-05-25,,,,,,63.666666666666664,,709.0416666666666,0.0,67.33333333333333,,0.14841666666666667,27.385833333333338,15.879166666666665,102.625
2019-05-26,,,,,,50.541666666666664,,709.7374999999998,0.0,65.125,,0.17574999999999996,27.26041666666666,15.220833333333333,102.75
2019-05-27,,,,,,62.875,,707.8375000000001,0.0,65.375,,0.18470833333333336,27.287500000000005,12.112500000000002,110.54166666666667
2019-05-28,,,,,,74.41666666666667,,704.4458333333331,0.0,59.833333333333336,,0.18775,28.746250000000003,10.179166666666669,146.625
2019-05-29,,,,,,71.66666666666667,,703.6916666666667,0.0,60.125,,0.20991666666666664,28.957083333333326,11.545833333333333,121.04166666666667
2019-05-30,,,,,,73.20833333333333,,707.1249999999999,0.0,74.5,,0.07912499999999999,26.840000000000003,11.445833333333333,95.33333333333333
2019-05-31,,,,,,50.95652173913044,,709.0041666666667,0.0008333333333333334,70.91666666666667,,0.16104166666666667,27.843333333333337,17.09166666666667,105.29166666666667
