,SURESTE,SURESTE,SURESTE,SURESTE,SURESTE,SURESTE,SURESTE,SURESTE,SURESTE,SURESTE,SURESTE,SURESTE,SURESTE,SURESTE,SURESTE
,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
,ppm,ppb,ppb,ppb,ppb,ug/m3,ug/m3,mmhg,mm/hr,%,ppb,KW/m2,DegC,km/hr,Deg
Date,,,,,,,,,,,,,,,
2016-02-13,0.9041666835546494,,,,24.565217391304348,59.541666666666664,17.916666666666668,727.095232282366,0.0,57.791666666666664,7.975000003973643,0.16333333232129613,19.93291676044464,15.354166706403097,139.66666666666666
2016-02-14,0.9079166849454244,,,,25.208333333333332,45.916666666666664,18.9,720.9600067138672,0.0,60.041666666666664,6.662500003973643,0.15975000034086406,19.638333320617676,12.237500150998434,141.54166666666666
2016-02-15,0.9575000256299973,,,,22.333333333333332,58.041666666666664,14.916666666666666,719.3904738653274,0.0,32.333333333333336,7.5125000675519304,0.17133333114907146,23.768333315849304,13.054166575272879,186.625
2016-02-16,0.8495833377043406,,,,40.375,48.916666666666664,16.523809523809526,721.980951218378,0.0,45.333333333333336,9.204166650772095,0.16799999742458263,23.238750020662945,11.337500115235647,154.83333333333334
2016-02-17,0.793750007947286,,,,23.75,57.73684210526316,20.625,725.5799957275391,0.0,66.625,7.758333345254262,0.1572499976027757,21.085833152135212,17.850000003973644,94.5
2016-02-18,0.7016666581233343,,,,27.458333333333332,47.166666666666664,15.0,725.2826060419497,0.0,62.875,5.760869544485341,0.14929166606937846,21.698749939600628,17.583333293596905,121.29166666666667
2016-02-19,0.916250005364418,,,,31.166666666666668,65.16666666666667,26.391304347826086,724.3631591796875,0.0,62.916666666666664,6.9208332896232605,0.15566666525167724,22.47666660944621,13.412500003973642,123.83333333333333
2016-02-20,0.877916673819224,,,,24.083333333333332,56.625,24.375,722.8875007629395,0.0,68.66666666666667,6.113043432650358,0.12908333524440727,22.68916670481364,13.258333424727121,87.125
2016-02-21,0.8125,,,,21.416666666666668,40.0,19.318181818181817,721.2909074263139,0.0,76.5,6.990476199558803,0.10595833323895931,21.8025000890096,11.74999996026357,123.75
2016-02-22,0.8291666706403097,,,,24.041666666666668,38.333333333333336,18.6,719.1117625517004,0.007499999832361937,69.375,5.869999980926513,0.11820833284097414,22.743750015894573,14.291666746139526,155.20833333333334
2016-02-23,0.8020833283662796,,,,28.208333333333332,83.45833333333333,18.40909090909091,716.0894679019326,0.0,47.166666666666664,6.334782621134883,0.18262500137401125,23.77875014146169,15.345833361148834,147.875
2016-02-24,0.682916671037674,,,,37.208333333333336,27.875,9.1,728.6368440326892,0.0,32.5,6.091304302215576,0.17662500302928189,16.36916681130727,16.19583336512248,93.34782608695652
2016-02-25,0.8883333504199982,,,,31.375,43.083333333333336,14.789473684210526,728.0421078330592,0.0,33.791666666666664,6.837499976158142,0.1809583296223233,17.555833339691162,14.987500011920929,112.95833333333333
2016-02-26,0.7812500099341074,,,,33.583333333333336,30.0,9.523809523809524,730.4818226207386,0.0,61.541666666666664,5.991304356118907,0.10154166693488757,16.569583296775818,16.429166674613953,86.29166666666667
2016-02-27,0.7112500369548798,,,,31.285714285714285,15.75,7.0,,0.0,75.77777777777777,5.385714224406651,0.004583333424913387,14.845555305480957,16.17777771419949,78.44444444444444
2016-02-28,1.0593750104308128,,,,27.25,29.0,21.25,722.8000030517578,0.0,63.5,5.826666673024495,0.15920833455553898,22.1056250333786,12.337500005960464,94.5625
2016-02-29,1.1016666541496913,,,,32.588235294117645,49.75,16.916666666666668,722.0100036621094,0.0,62.375,6.412500003973643,0.17754166914771,22.29083327452342,14.887500047683716,148.16666666666666
2016-03-01,0.9345833187301954,,,,31.208333333333332,51.708333333333336,16.833333333333332,722.6499938964844,0.032083332538604736,58.125,6.723809560139974,0.17591667097682753,24.65541664759318,13.041666766007742,142.08333333333334
2016-03-02,0.8454166526595751,,,,28.375,42.458333333333336,18.772727272727273,724.5105269582648,0.0,62.458333333333336,5.604347809501316,0.14787500204207996,23.636666536331177,13.2000000278155,135.25
2016-03-03,0.8583333343267441,,,,29.375,46.291666666666664,14.19047619047619,721.7210500616776,0.0,40.5,6.104545463215221,0.19145833351649344,27.283333619435627,14.983333388964335,192.41666666666666
2016-03-04,0.7733333309491476,,,,37.291666666666664,37.791666666666664,18.166666666666668,724.5260805876359,0.0,61.291666666666664,6.652380966004872,0.12504166651827595,23.6587499777476,19.87083339691162,96.79166666666667
2016-03-05,0.921249990661939,,,,21.291666666666668,56.5,27.625,723.7782592773438,0.0,75.95833333333333,6.160869556924571,0.10675000022941579,21.107499758402508,15.466666599114737,96.375
2016-03-06,0.8108333349227905,,,,19.869565217391305,36.875,18.82608695652174,722.2916641235352,0.0,74.83333333333333,5.658823490142822,0.12412499985657632,22.014583428700764,17.575000127156574,91.20833333333333
2016-03-07,0.8770833313465118,,,,26.291666666666668,43.125,19.52173913043478,716.1999994913737,0.0,64.125,6.8363636406985195,0.14929166482761502,24.40791670481364,13.81249992052714,79.58333333333333
2016-03-08,0.932083340982596,,,,28.958333333333332,58.958333333333336,21.26086956521739,713.2473658511514,0.0,53.833333333333336,7.704545432871038,0.15716666782585284,24.897499799728394,15.691666642824808,115.29166666666667
2016-03-09,0.8370833098888397,,,,23.708333333333332,32.666666666666664,13.055555555555555,714.5357186453683,0.022083333615834515,63.916666666666664,6.408333381017049,0.08020833375242849,18.09583330154419,17.487500071525574,254.375
2016-03-10,0.8320833345254263,,,,27.833333333333332,20.208333333333332,9.142857142857142,720.0555555555555,0.03166666595886151,62.625,7.066666642824809,0.13929166458547115,15.225000023841858,16.729166626930237,265.7916666666667
2016-03-11,0.9166666666666666,,,,21.869565217391305,25.625,13.6,721.2958374023438,0.007499999987582366,61.25,6.879166682561238,0.08675000032720466,16.78083332379659,18.458333134651184,257.1666666666667
2016-03-12,1.0937500049670537,,,,28.304347826086957,43.666666666666664,18.857142857142858,720.7260874872622,0.0,53.041666666666664,6.599999969655817,0.19924999959766865,20.6216668287913,9.654166678587595,182.70833333333334
2016-03-13,1.0525000095367432,,,,23.681818181818183,42.416666666666664,16.05263157894737,719.4739141049592,0.0,33.291666666666664,5.740909099578857,0.20866666625564298,25.03208331267039,13.07916667064031,238.0
2016-03-14,0.9345833236972491,,,,33.291666666666664,30.375,14.125,719.8681862571023,0.0,21.916666666666668,6.334782600402832,0.1883333334699273,26.984583298365276,12.758333365122477,185.79166666666666
2016-03-15,1.0654166812698047,,,,24.52173913043478,58.708333333333336,18.434782608695652,718.1842073139392,0.0,30.458333333333332,6.854166686534882,0.14450000055755177,27.652916590372723,13.316666662693024,226.125
2016-03-16,0.810833290219307,,,,23.291666666666668,61.583333333333336,28.958333333333332,720.1749938964844,0.0,57.333333333333336,5.962500035762787,0.09087500084812443,24.237499713897705,11.962500015894571,143.70833333333334
2016-03-17,0.7229166254401207,,,,32.666666666666664,68.04166666666667,35.875,718.4842175935444,0.0,69.45833333333333,5.683333297570546,0.16220833268016577,25.107499917348225,12.716666579246521,100.29166666666667
2016-03-18,0.9362499689062437,,,,28.541666666666668,63.291666666666664,28.82608695652174,717.1777750651041,0.0,58.833333333333336,7.571428503308978,0.14908333169296384,26.27375014623006,12.800000071525574,101.0
2016-03-19,0.7033333530028661,,,,25.875,26.291666666666668,12.625,723.5249938964844,0.0,72.625,5.839130422343379,0.028833333402872086,15.953333258628845,12.983333309491476,139.375
2016-03-20,0.6350000103314718,,,,37.958333333333336,18.041666666666668,6.909090909090909,,0.0,47.666666666666664,6.28695649686067,0.08454166686472793,13.87541667620341,12.1124999721845,238.29166666666666
2016-03-21,0.7075000181794167,,,,31.916666666666668,28.75,11.857142857142858,728.0111083984375,0.0,50.458333333333336,6.330434757730235,0.19100000034086406,15.180416623751322,16.962500015894573,123.20833333333333
2016-03-22,0.8962499698003134,,,,34.041666666666664,47.041666666666664,18.38095238095238,724.0124969482422,0.0,54.583333333333336,8.287499944368998,0.2031249979045242,19.58666666348775,14.112500041723251,112.70833333333333
2016-03-23,1.0141666183869045,,,,38.333333333333336,62.0,20.434782608695652,717.2350036621094,0.0,46.041666666666664,6.441666662693024,0.20512500087109706,26.09375007947286,12.020833333333334,152.58333333333334
2016-03-24,0.7579166566332182,,,,37.47826086956522,86.5,13.764705882352942,721.0157856188322,0.0,23.541666666666668,7.6875,0.2055416649673134,23.675416707992554,20.43333313862483,130.20833333333334
2016-03-25,0.6812500258286794,,,,44.0,37.041666666666664,7.875,720.3789447985197,0.0,38.708333333333336,6.1099999904632565,0.19270833391540995,20.12583327293396,23.02499993642171,79.95833333333333
2016-03-26,0.7416666199763616,,,,35.166666666666664,47.083333333333336,15.0,717.4363625266335,0.0,66.91666666666667,7.284999966621399,0.11429166743376602,19.74583351612091,10.858333388964335,82.375
2016-03-27,0.7762499650319418,,,,28.375,53.916666666666664,18.130434782608695,723.5090831409801,0.0,59.375,6.69999997512154,0.17504166590515524,23.009166558583576,12.154166658719381,142.08333333333334
2016-03-28,0.6329166665673256,,,,23.625,21.5,11.578947368421053,723.0583292643229,0.03999999933876097,86.625,5.965000033378601,0.03233333358851572,19.613333225250244,18.800000150998432,79.29166666666667
2016-03-29,0.6429166520635287,,,,22.5,24.25,13.0,718.8894781815378,0.0059090908616781235,78.04166666666667,5.578260857125987,0.15862499883708855,22.980000019073486,15.162500103314718,75.47826086956522
2016-03-30,1.2908332645893097,,,,16.041666666666668,74.04166666666667,32.458333333333336,717.154541015625,0.0,72.66666666666667,5.990476176852272,0.08300000110951562,24.81041677792867,8.874999950329462,132.95833333333334
2016-03-31,0.4870832742502292,,,,29.52173913043478,56.166666666666664,19.304347826086957,,0.0,35.541666666666664,6.4041666984558105,0.12004166628078868,28.585833311080933,15.191666801770529,143.29166666666666
2016-04-01,0.666666661699613,,,,29.695652173913043,59.708333333333336,18.19047619047619,,0.0,45.708333333333336,5.947826095249342,0.15116666641552,23.9587500890096,16.20416671037674,87.45833333333333
2016-04-02,0.4829166928927104,,,,37.541666666666664,27.375,12.764705882352942,,0.0,48.708333333333336,6.543478219405465,0.1424999995312343,16.89916666348775,13.074999948342642,166.70833333333334
2016-04-03,0.5713043446126191,,,,32.0,36.26086956521739,12.894736842105264,725.5,0.0,40.608695652173914,6.682608708091404,0.2125833317016562,19.719130308731742,14.052174194999363,85.95652173913044
2016-04-04,0.6350000003973643,,,,38.208333333333336,48.416666666666664,15.736842105263158,726.0263093647204,0.0,45.833333333333336,7.490476154145741,0.21174999889141569,21.81500009695689,14.300000150998434,106.41666666666667
2016-04-05,0.606250007947286,,,,33.82608695652174,41.75,16.782608695652176,724.699997845818,0.0,61.208333333333336,6.470833361148834,0.20716666721273214,22.68250000476837,18.316666811704636,78.0
2016-04-06,0.5283333299060663,,,,29.958333333333332,53.166666666666664,15.333333333333334,722.6538508488582,0.0,58.958333333333336,6.4476190975734164,0.14050000110485902,23.765416701634724,13.116666734218597,112.41666666666667
2016-04-07,0.45124999682108563,,,,30.416666666666668,44.541666666666664,16.0,,0.0,61.208333333333336,6.362500031789144,0.1327500007658576,23.892083088556927,14.61250009139379,130.95833333333334
2016-04-08,0.46416667103767395,,,,16.0,30.666666666666668,13.857142857142858,,0.002916666679084301,82.20833333333333,5.724999964237213,0.031374999904073775,21.83916664123535,14.979166646798452,80.29166666666667
2016-04-09,0.40166664868593216,,,,21.083333333333332,20.75,12.733333333333333,,0.009166666694606343,78.29166666666667,5.480952399117606,0.09745833250538756,21.604583104451496,19.4958332379659,84.66666666666667
2016-04-10,0.4000000034769376,,,,22.625,25.0,14.117647058823529,718.3999938964844,0.0,71.875,5.455000042915344,0.129749999808458,23.648333231608074,14.733333309491476,81.125
2016-04-11,0.5583333286146323,,,,27.75,48.583333333333336,21.47826086956522,719.7583312988281,0.0,61.083333333333336,6.090476172310965,0.17166666682654372,26.700833479563396,11.070833325386047,97.54166666666667
2016-04-12,0.5291666599611441,,,,21.0,54.666666666666664,29.869565217391305,,0.0008333333147068819,76.58333333333333,5.828571433112735,0.08191666728816926,24.987500190734863,15.075000166893005,89.875
2016-04-13,0.45791666954755783,,,,18.875,37.5,16.714285714285715,,0.0,76.375,5.573684140255577,0.06458333375242849,22.667500098546345,11.895833392937979,66.625
2016-04-14,0.42291667064030963,,,,27.08695652173913,25.583333333333332,12.272727272727273,,0.0,70.16666666666667,5.639130405757738,0.12824999917453775,22.872499863306682,14.233333309491476,113.0
2016-04-15,0.4895833283662796,,,,18.833333333333332,21.375,9.666666666666666,,0.0,84.04166666666667,5.506666660308838,0.09095833310857415,21.56208340326945,18.34583322207133,79.33333333333333
2016-04-16,0.5024999889234701,,,,24.82608695652174,42.875,21.09090909090909,715.5000203450521,0.0,66.83333333333333,5.805555502573649,0.2079166667923952,25.700833479563396,15.300000111262003,106.95833333333333
2016-04-17,0.4637499923507373,,,,31.5,54.125,24.952380952380953,718.2076838566707,0.0,63.625,6.273684225584331,0.20666666515171528,26.601666688919067,17.145833333333332,93.375
2016-04-18,0.556666649878025,,,,34.166666666666664,51.916666666666664,25.875,721.1000012849506,0.0,68.875,5.8842104861610816,0.1792083327891305,25.34958330790202,16.72500016291936,127.83333333333333
2016-04-19,0.42791666587193805,,,,35.625,25.916666666666668,12.38888888888889,722.175,0.0,70.625,5.724999904632568,0.13887499936390668,23.47374987602234,19.833333293596905,93.95833333333333
2016-04-20,0.5099999904632568,,,,30.166666666666668,32.291666666666664,15.7,720.5941126206342,0.0008333333147068819,68.875,6.5863635973496875,0.11345833369220297,24.05958326657613,12.612500011920929,142.95833333333334
2016-04-21,0.507916659116745,,,,31.208333333333332,41.375,18.15,720.5894775390625,0.0,64.16666666666667,7.469565204952074,0.21475000167265534,25.68916646639506,15.929166595141092,110.375
2016-04-22,0.49583334227403003,,,,26.208333333333332,53.375,16.125,723.4705882352941,0.05958333161349098,73.29166666666667,6.466666653042748,0.16045833351866653,24.442500193913776,17.549999952316284,110.08333333333333
2016-04-23,0.5041666614512602,,,,27.583333333333332,25.75,14.5,723.0999980725741,0.06416666507720947,73.83333333333333,6.121739117995553,0.128708333747151,22.264583349227905,14.595833371082941,116.70833333333333
2016-04-24,0.49541666482885677,,,,35.666666666666664,43.0,14.863636363636363,719.8250045776367,0.0,65.54166666666667,6.168421042592902,0.21545833504448333,25.348333438237507,13.637500007947287,99.75
2016-04-25,0.5929166475931803,,,,35.791666666666664,43.75,19.130434782608695,717.0166676839193,0.0,45.875,7.459090904756025,0.22466666825736561,29.723333438237507,13.512499928474426,160.16666666666666
2016-04-26,0.607083318134149,,,,39.75,68.95833333333333,31.63157894736842,712.8999837239584,0.0,55.75,6.5913043644117275,0.206083335642082,29.37291693687439,14.71666677792867,74.58333333333333
2016-04-27,0.5229166746139526,,,,39.375,99.75,21.8,715.9999877929688,0.0,36.75,7.338095301673526,0.21958333261621496,29.394999821980793,16.004166702429455,165.375
2016-04-28,0.7183333287636439,,,,37.375,77.79166666666667,36.625,714.6000061035156,0.0,55.083333333333336,7.6954545107754795,0.20995833460862437,28.43125009536743,17.66666654745738,74.91666666666667
2016-04-29,0.9545833244919777,,,,26.375,89.04166666666667,54.45454545454545,715.1499938964844,0.0,75.54166666666667,6.142105228022525,0.09612500000124176,26.34875003496806,12.70416655143102,84.33333333333333
2016-04-30,0.7304166778922081,,,,34.5,66.54166666666667,20.90909090909091,715.2000122070312,0.0,33.166666666666664,6.330434819926387,0.22137500473763794,28.670833667119343,15.529166599114737,157.83333333333334
2016-05-01,0.5066666901111603,,,,33.125,52.208333333333336,27.0,717.4833272298177,0.0,51.541666666666664,6.395652211230734,0.18604166836788258,28.176250139872234,15.891666491826376,109.08333333333333
2016-05-02,0.43000003198782605,,,,21.083333333333332,29.291666666666668,14.0,722.1066691080729,0.13166666574155292,77.54166666666667,5.730434728705364,0.03554166713729501,19.965000073115032,12.84583326180776,114.875
2016-05-03,0.41166668633619946,,,,27.25,38.166666666666664,15.380952380952381,,0.0,69.08333333333333,6.334782579670781,0.11504166518958907,19.130416711171467,10.708333333333334,77.08333333333333
2016-05-04,0.4245833506186803,,,,41.0,30.541666666666668,14.85,723.4666748046875,0.0,59.458333333333336,6.670000004768371,0.20154166431166232,23.232916752497356,13.329166750113169,145.41666666666666
2016-05-05,0.622499997417132,,,,35.25,42.833333333333336,17.52173913043478,722.0999755859375,0.0,47.208333333333336,8.13913048868594,0.20950000026884177,25.850833415985107,11.679166615009308,144.0
2016-05-06,0.4562500019868215,,,,38.041666666666664,40.5,11.521739130434783,721.5,0.0,41.916666666666664,7.466666599114736,0.22704166794816652,25.9729167620341,17.64166663090388,99.54166666666667
2016-05-07,0.49750001976887387,,,,34.791666666666664,36.958333333333336,16.666666666666668,720.4250030517578,0.0008333333147068819,58.375,6.137499988079071,0.13416666692743698,23.429999828338623,16.108333349227905,78.91666666666667
2016-05-08,0.5420833726723989,,,,30.541666666666668,38.416666666666664,18.59090909090909,,0.0,70.5,6.412500003973643,0.14608333310267577,24.22541658083598,14.508333504199982,66.20833333333333
2016-05-09,0.5466666693488756,,,,26.333333333333332,33.375,16.7,,0.0024999999441206455,68.29166666666667,6.290909116918391,0.14445833403927585,25.556250015894573,12.612500051657358,125.83333333333333
2016-05-10,0.6812500109275182,,,,37.833333333333336,61.0,28.291666666666668,718.0,0.0,58.916666666666664,6.288235271678252,0.21954166570988795,29.14583357175191,14.979166746139526,141.41666666666666
2016-05-11,0.5829166943828265,,,,30.125,51.875,33.57142857142857,720.2166646321615,0.0,67.04166666666667,6.169999980926514,0.14504166572199514,27.478750069936115,13.50416656335195,110.58333333333333
2016-05-12,0.5625000298023224,,,,29.5,57.708333333333336,27.73913043478261,,0.0,71.79166666666667,6.122727285731923,0.19579166899590442,27.208333253860474,16.429166674613953,77.125
2016-05-13,0.5341666912039121,,,,22.958333333333332,34.458333333333336,20.833333333333332,,0.0020833332867672047,69.45833333333333,6.062499940395355,0.13045833407280347,26.14583357175191,16.13333324591319,102.375
2016-05-14,0.5791666830579439,,,,26.75,30.916666666666668,14.631578947368421,723.5333251953125,0.011249999981373549,70.5,6.300000011920929,0.15766666790780923,25.346250136693318,15.55416664481163,125.0
2016-05-15,0.5612500210603079,,,,27.416666666666668,22.75,14.666666666666666,,0.0012499999720603228,77.91666666666667,6.316666642824809,0.09395833398836355,23.06291675567627,12.40833338101705,82.58333333333333
2016-05-16,0.6779166956742605,,,,40.166666666666664,38.0,15.45,719.5714285714286,0.03565217360206272,64.45833333333333,6.356249988079071,0.21354166705471775,26.492916504542034,12.758333285649618,146.54166666666666
2016-05-17,0.6979166741172472,,,,33.833333333333336,48.25,22.0,717.9285714285714,0.01625000002483527,65.33333333333333,6.54736842607197,0.20329166545222202,28.09624981880188,12.366666654745737,148.125
2016-05-18,0.5320833623409271,,,,34.708333333333336,19.583333333333332,12.6,721.3307729867788,0.04291666718199849,81.54166666666667,6.080952349163237,0.0777916677761823,23.2162500222524,17.149999976158142,91.625
2016-05-19,0.5729166915019354,,,,29.416666666666668,28.958333333333332,17.857142857142858,,0.02541666602094968,78.83333333333333,6.072222153345744,0.16245833427334824,24.68625005086263,14.612500011920929,71.25
2016-05-20,0.5979166924953461,,,,24.782608695652176,20.608695652173914,11.466666666666667,,0.0008333333147068819,85.16666666666667,6.161904721033006,0.08891666816392292,22.802083174387615,13.674999992052713,82.08333333333333
2016-05-21,0.6358333478371302,,,,21.666666666666668,23.0,16.5,720.4500122070312,0.0016666666294137638,81.58333333333333,6.121052516134162,0.10191666629786293,25.335416555404663,14.791666865348816,67.70833333333333
2016-05-22,0.5895833472410837,,,,21.791666666666668,39.5,24.53846153846154,719.0,0.020833332712451618,79.95833333333333,6.073684140255577,0.1498750001968195,27.48041645685832,14.841666599114737,79.625
2016-05-23,0.6170833483338356,,,,20.583333333333332,45.083333333333336,26.866666666666667,,0.004999999888241291,77.79166666666667,6.072727203369141,0.18083333185253045,27.493749856948853,18.89583335320155,81.375
2016-05-24,0.620000017186006,,,,20.166666666666668,47.625,26.952380952380953,719.8000183105469,0.007083333175008495,77.5,6.038095201764788,0.20370833350655934,27.81416654586792,15.62083343664805,84.125
2016-05-25,0.6954167013367017,,,,18.0,63.791666666666664,28.764705882352942,720.2000122070312,0.029583332128822803,81.58333333333333,6.077272675254128,0.09975000141033281,26.883750200271606,12.337500075499216,114.58333333333333
2016-05-26,0.9000000009934107,,,,27.333333333333332,64.04166666666667,28.47826086956522,720.9833374023438,0.0009090908887711438,70.16666666666667,6.341176481807933,0.1449166660895571,26.62416664759318,13.195833365122477,153.54166666666666
2016-05-27,0.8133333325386047,,,,27.916666666666668,48.541666666666664,19.904761904761905,716.8000030517578,0.011250000447034836,52.958333333333336,6.7565217640088955,0.17066666794319948,28.63125006357829,14.31666648387909,171.66666666666666
2016-05-28,0.6812500134110451,,,,26.125,51.416666666666664,29.391304347826086,718.1099914550781,0.0,65.875,6.52608703530353,0.1921666677808389,27.053750038146973,16.30833339691162,125.25
2016-05-29,0.6479166770974795,,,,22.875,40.291666666666664,24.428571428571427,,0.0,75.45833333333333,6.387500017881393,0.118583333833764,25.708750247955322,15.937499821186066,74.875
2016-05-30,0.6062500203649203,,,,23.041666666666668,35.125,17.066666666666666,,0.011666666405896345,74.375,6.758823563070858,0.1643333340762183,26.075000127156574,14.833333373069763,84.04166666666667
2016-05-31,0.6362500265240669,,,,25.625,37.125,19.75,,0.0,69.95833333333333,6.678260844686757,0.18900000218612453,27.110833088556927,11.850000003973642,134.66666666666666
2016-06-01,0.6512500296036402,,,,32.0,29.083333333333332,18.466666666666665,,0.03583333253239592,75.08333333333333,6.630434782608695,0.18737500246303776,25.574999968210857,13.679166714350382,108.75
2016-06-02,0.7120833595593771,,,,23.375,36.291666666666664,13.5,,0.02875000036632021,77.95833333333333,6.460869581803031,0.17250000157703957,24.690833409627277,10.774999956289927,169.79166666666666
2016-06-03,0.8166666825612386,,,,34.904761904761905,46.958333333333336,19.304347826086957,,0.00041666665735344094,66.66666666666667,6.841666738192241,0.1999999990221113,26.485000054041546,10.44166667262713,163.91666666666666
2016-06-04,0.7975000242392222,,,,17.291666666666668,35.125,15.5,,0.012727272442796013,76.66666666666667,6.468181848526001,0.07874999940395355,24.022500197092693,10.149999956289927,203.83333333333334
2016-06-05,0.6616667186220487,,,,26.75,21.208333333333332,13.705882352941176,,0.03583333385176957,66.33333333333333,6.5,0.12124999868683517,24.449166695276897,11.912500043710073,232.79166666666666
2016-06-06,0.8304165986677011,,,,35.125,35.75,13.333333333333334,,0.0,46.958333333333336,6.849999991330233,0.23154166814250252,26.44250003496806,12.600000083446503,134.83333333333334
2016-06-07,0.5704165945450465,,,,44.083333333333336,29.625,12.590909090909092,,0.0,46.208333333333336,7.5782608363939366,0.23254166838402549,27.552916765213013,11.670833388964335,177.0
2016-06-08,0.6304166155556837,,,,37.833333333333336,41.75,21.428571428571427,,0.0,59.666666666666664,7.404166738192241,0.2305000025468568,27.613750060399372,13.79583332935969,135.625
2016-06-09,0.5874999339381853,,,,31.875,34.541666666666664,19.7,,0.0,69.33333333333333,6.9476190975734164,0.20025000080931932,27.198749939600628,14.70416659116745,85.29166666666667
2016-06-10,0.6287499268849691,,,,32.833333333333336,48.25,29.894736842105264,,0.0,69.20833333333333,7.66086947399637,0.15025000095677873,27.857083320617676,12.404166718324026,69.58333333333333
2016-06-11,0.5412499792873859,,,,30.5,40.208333333333336,25.41176470588235,,0.0,72.20833333333333,6.7380951926821755,0.15179166826419532,27.55583318074544,15.662500063578287,86.5
2016-06-12,0.5412499892214934,,,,30.375,44.5,36.705882352941174,,0.0,70.66666666666667,6.778260852979577,0.16679166676476598,28.455833435058594,15.90833330154419,76.45833333333333
2016-06-13,0.5524999884267648,,,,28.791666666666668,45.25,34.11764705882353,,0.0,67.375,6.523529389325311,0.19512500140505531,29.38249985376994,16.40833334128062,80.83333333333333
2016-06-14,0.5741666605075201,,,,28.458333333333332,54.708333333333336,29.5,,0.0,65.375,6.5857142720903665,0.2145000007779648,29.912499745686848,16.5583332379659,77.375
2016-06-15,0.5062499865889549,,,,32.26086956521739,49.142857142857146,,,0.0,61.47826086956522,6.858333269755046,0.21204347762724626,29.74727283824574,17.517391370690387,88.17391304347827
2016-06-16,1.0214285509926933,,,,34.56521739130435,61.666666666666664,,719.8833211263021,0.0,63.375,6.5238095465160555,0.19574999910158417,29.93958353996277,18.074999968210857,80.83333333333333
2016-06-17,1.1554166624943416,,,,24.5,55.458333333333336,,720.6222195095486,0.0,67.875,6.445833305517833,0.20454166926598796,29.349583387374878,16.954166690508526,83.45833333333333
2016-06-18,1.1939130399538123,,,,25.583333333333332,47.0,,722.3874969482422,0.0,61.25,7.27916665871938,0.21970833255909383,29.945417006810505,18.39166671037674,83.45833333333333
2016-06-19,0.5613043100937553,,,,24.5,36.333333333333336,,,0.0,56.791666666666664,7.200000007947286,0.2303749998100102,28.270416657129925,18.141666531562805,81.5
2016-06-20,0.6074999819199244,,,,18.708333333333332,22.041666666666668,,,0.008749999726812044,73.66666666666667,6.859999966621399,0.1586666659762462,25.112916707992554,18.81249996026357,73.08333333333333
2016-06-21,0.4808332895239194,,,,17.541666666666668,32.333333333333336,,724.0500061035157,0.0,66.45833333333333,6.541666666666667,0.22566666908096522,26.891249974568684,19.762499968210857,88.04166666666667
2016-06-22,0.5558332937459151,,,,19.375,47.166666666666664,,722.7263087222451,0.0,59.041666666666664,6.795000004768371,0.222958332238098,28.22125021616618,16.17916665474574,91.08333333333333
2016-06-23,0.5383332980175813,,,,22.875,46.166666666666664,,722.5260885487432,0.0,63.333333333333336,6.914285659790039,0.21754166289853552,27.766666809717815,18.91250006357829,85.20833333333333
2016-06-24,0.49666663880149525,,,,25.708333333333332,43.458333333333336,,721.9857177734375,0.0,66.16666666666667,7.385714213053386,0.12520833398836353,27.03583327929179,16.46666665871938,80.33333333333333
2016-06-25,0.4408332829674085,,,,21.458333333333332,35.458333333333336,,721.6150024414062,0.0,65.20833333333333,6.638888888888889,0.20391666733970246,28.072499990463257,20.137499849001568,87.25
2016-06-26,0.4104166279236476,,,,18.714285714285715,28.958333333333332,,723.0083338419596,0.0,64.5,7.295238086155483,0.15429166642328104,27.74291682243347,21.637500007947285,96.83333333333333
2016-06-27,0.5241666336854299,,,,17.208333333333332,26.916666666666668,,723.6055535210503,0.0,68.04166666666667,7.15416677792867,0.1700833352127423,27.58958339691162,17.300000111262005,102.45833333333333
2016-06-28,0.4170832795401414,,,,21.958333333333332,28.545454545454547,,722.5833333333334,0.0,62.458333333333336,8.041666626930237,0.20895833343577883,28.91541639963786,12.695833404858908,101.20833333333333
2016-06-29,0.4470832720398903,,,,22.25,34.833333333333336,,722.1199951171875,0.0,61.166666666666664,7.808333317438762,0.18237500047932068,28.97041670481364,12.824999888737997,136.125
2016-06-30,0.47124994546175003,,,,26.916666666666668,42.375,,721.3499938964844,0.0,53.25,8.424999992052713,0.21304166464445493,29.86916669209798,12.420833309491476,128.91666666666666
2016-07-01,0.5195832947889963,,,,27.333333333333332,57.5,,721.8055555555555,0.0,55.833333333333336,8.40416669845581,0.19604166907568774,30.202083110809326,13.783333321412405,99.125
2016-07-02,0.4895833035310109,,,,32.375,68.54166666666667,,721.0272716175426,0.0,54.916666666666664,8.404545458880337,0.20720833322654167,30.006666501363117,17.09999990463257,83.45833333333333
2016-07-03,0.4999999751647313,,,,28.958333333333332,54.458333333333336,,721.3571399507068,0.0,59.416666666666664,6.79999996366955,0.19262500309074918,30.93874979019165,14.929166595141092,91.0
2016-07-04,0.5412499705950419,,,,31.333333333333332,55.5,,721.1142839704241,0.0,57.375,7.108333329359691,0.21541666712922355,31.411666711171467,15.387500007947287,75.875
